"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide","Negative feedback from users: Hide all","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122153085962654483,61569634500241,"Juan365 Live Stream","Huwag palampasin, Juankada! 🎉
LIVE tayo mamaya 3:30 PM — tara, join the fun!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/30/2025 17:29",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02wRrRaM1ZckDCQpmePoDjsQTiaiPHV2pStNvSdnSgwBAf4kfDb62ido4LDRnThJnZl,0,0,Photos,,,,,Lifetime,2810,1328,231,145,55,31,,,82,68,14,,,,,,
122153091206654483,61569634500241,"Juan365 Live Stream","She’s giving mystery. She’s giving tease.
She’s giving “OMG, who is she?!” 👀

LIVE reveal soon. Abangan. ✨

#juanababe  #juan365  #juan365livestream",,0,"11/30/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0JUAjyQDa5ebhKiDmEUStQwrWjm8QfQTYWK5SCGDkyLyrwqhaduZ8owotAg4q8G54l,0,0,Photos,,,,,Lifetime,3682,1737,264,166,66,32,,,154,132,22,,,,,,
122153101280654483,61569634500241,"Juan365 Live Stream","Kamusta ang Christmas bonus mo, Juankada? 💸✨
 Natanggap na ba o nag-‘loading… please wait’ pa rin? 😂🎄

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/30/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02iRDCPuntai7UtTAdyrZvSusy4za9xSpfS5A1xUjN6Bi85LsxaPaSgddjYB19vzmBl,0,0,Photos,,,,,Lifetime,2717,1154,242,143,59,40,,,80,72,8,,,,,,
1487190772579877,61569634500241,"Juan365 Live Stream","Juana babe Zell and Ashley","Kasama ka, kasama ko, kasama nating lahat mga Juankada live na! with @[61580337497087:2048:Juana Babe Ashley] and @[61580479407070:2048:Juana Babe Zell]

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya  #JuanKada #Juan365 #TheResponsibleJuan",8596,"11/30/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1487190772579877/,0,0,Live,,,,,Lifetime,14136,13688,9404,2532,5135,1737,,,1321,1321,,,723179.307,65.434,0,0,
122153138108654483,61569634500241,"Juan365 Live Stream","All I want for Christmas is… 🤔🎄

Ikaw, anong pipiliin mo sa tatlo? 
Comment down below! 🥳👇

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/01/2025 03:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0UrgSuX6BtxVGo9sk7ofSe2hu56RN5mskhRFvfB6GgnxdtjWY5Pm6ARaKhz2bGmPql,0,0,Photos,,,,,Lifetime,2633,1221,319,162,113,44,,1,178,163,15,,,,,,
122153155976654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes  #Juan365livestream  #Juan365PH 
#AllInJuanSaSaya  #JuanKada  #Juan365  #TheResponsibleJuan",,0,"12/01/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0gUWNoyodwMh1a1hg1ZhxL8A8aXACVC36UezqZ6wpm9ffHQMDeF2sQpfEekmUfX1Ql,0,0,Photos,,,,,Lifetime,3774,1803,262,145,73,44,,,358,169,189,,,,,,
122153186288654483,61569634500241,"Juan365 Live Stream","Join the fun and feel the hype with Juanababe Jam and Juanababe Abi!

🎮 December 2 | 3:30–5:30 PM

Don’t miss the chance to hang out, play, and win big with us — kita-kits Juankada! 💙✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/01/2025 17:41",N/A,https://www.facebook.com/juan365livestream/posts/pfbid01Kox6siVSHsGyub32J5TAJohtYANpqHW8HfqeH7SRTnzUFfKQJ6oXWLpvukftAPjl,0,0,Photos,,,,,Lifetime,1975,992,202,127,33,42,,,54,48,6,,,,,,
122153201972654483,61569634500241,"Juan365 Live Stream","Hassle-free checkout? Nasa Juan365 na ’yan! ✨

Your go-to payment methods are ready! 🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/01/2025 22:51",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0PLNH96TCzF7JGh4rwmB1aM5nfTkyDdaqPbKCzF9UpDNVtbpvzw4DJiNHxwnPGynQl,0,0,Photos,,,,,Lifetime,2679,1292,195,122,35,38,,,62,56,6,,,,,,
1629823894665159,61569634500241,"Juan365 Live Stream","Juana babe Abi and Jam","pasok na sa live Juankada! 💬Real-time chikahan with your@[61580716220863:2048:Juana Babe Abi]i and@[61580395595183:2048:Juana Babe Jam]m💖

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",8406,"12/01/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1629823894665159/,0,0,Live,,,,,Lifetime,12667,12724,14259,2578,9139,2542,,,1163,1162,,1,773803.546,79.096,0,0,
122153234318654483,61569634500241,"Juan365 Live Stream","Hindi kumpleto ang linggo mo kapag… hindi ka naglalaro sa Juan365? 🤔 No worries! basta relax, and play responsibly lang ha! 😉

Kayo, Juankada? 🤩 Comment niyo naman kung ano ang kumukumpleto sa linggo niyo! 👇 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/02/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0tCZMXzYEtrPq8okBYsCL7W6HXsnKjyJAXjhrU3xmrUQVqCkhBY1MgoYuVM4LaFinl,0,0,Photos,,,,,Lifetime,2342,1073,280,160,84,36,,,57,50,7,,,,,,
122153252546654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes  #Juan365livestream  #Juan365PH 
#AllInJuanSaSaya  #JuanKada  #Juan365  #TheResponsibleJuan",,0,"12/02/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02twaxtd1HEpMqycWvrA61ExJUzVYTt4ChLYU8g6QdcXk3NicixpS7Bs57SW5YK2v4l,0,0,Photos,,,,,Lifetime,5443,2765,331,188,99,44,,,295,190,31,74,,,,,
122153284970654483,61569634500241,"Juan365 Live Stream","Red-hot energy coming your way! 🔥📣

Catch JUANABABE Abi & Ash LIVE on December 3, 3:00–5:00 PM! 

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/02/2025 17:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02EJGSA2wWURvY95jP1QteDuRvVxwqM7sa2KLroeBi6zcveHnV5mw6szhmUBprZ8Aal,0,0,Photos,,,,,Lifetime,5641,2670,552,358,146,48,,,259,227,32,,,,,,
122153302172654483,61569634500241,"Juan365 Live Stream","Juankada, may slight adjustment lang po tayo sa schedule ng live ⏰

From 3PM, magiging 4PM–6PM na po tayo.

Kita-kits mamaya! 🧡✨",,0,"12/02/2025 22:49",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02MswtmD9Fvk7z1ZTMZmyL1Pjfj4ESzF8EZAmRQb8sRG4Doi7fLqkFtp3TfiC2tg3fl,0,1,Photos,,,,,Lifetime,2108,884,166,119,36,11,,,46,40,6,,,,,,
813997361636485,61569634500241,"Juan365 Live Stream","Juanababe Ashley and Abi","Vibe check mga ka Juankada! Pasok na sa live at maki-hype with @[61580716220863:2048:Juana Babe Abi] and @[61580337497087:2048:Juana Babe Ashley] 🥰

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",5654,"12/03/2025 00:04",uploaded,https://www.facebook.com/juan365livestream/videos/813997361636485/,0,0,Live,,,,,Lifetime,13995,13495,6441,2357,2093,1991,,,1366,1365,,1,576818.555,52.987,0,0,
816051317904128,61569634500241,"Juan365 Live Stream","Juana babe Abi and Ashley","RE LIVE
pasok na sa live Juankada! 💬Real-time chikahan with your@[61580716220863:2048:Juana Babe Abi]i and@[61580337497087:2048:Juana Babe Ashley]y💖

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",2282,"12/03/2025 01:51",uploaded,https://www.facebook.com/juan365livestream/videos/816051317904128/,0,0,Live,,,,,Lifetime,2667,1912,4161,590,3365,206,,,232,216,,16,183673.134,93.854,0,0,
122153337368654483,61569634500241,"Juan365 Live Stream","Mas masaya ’pag mas marami — share the Juan365 livestream page now! 🤝📲💫

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 03:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02JxZa2sYp2XgoeekAcL7wNwqvcFmqZxeyB7Dad6oc7w2dvSeebDVXGKx2ao6Fm8bkl,0,0,Photos,,,,,Lifetime,1933,939,153,108,27,18,,,87,60,27,,,,,,
122153349980654483,61569634500241,"Juan365 Live Stream","Mood check, Juankada! 😆🎮 Comment mo yan with a GIF — let’s see!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02vYrMohYp4uhS4pKhMuCBFZXisU8Xz48XbUQ2Rjp9b6fptNigXaDVhtqtMcPjjze4l,0,0,Photos,,,,,Lifetime,2519,1177,250,139,87,24,,,121,107,14,,,,,,
122153358812654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes  #Juan365livestream  #Juan365PH 
#AllInJuanSaSaya  #JuanKada  #Juan365  #TheResponsibleJuan",,0,"12/03/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid029vMUa4pbrLPTPiJe6MBgFRiLWHyLeYDLqU77XCcsKXnCqQrBKVwHw7T7ckybjNDzl,0,0,Photos,,,,,Lifetime,2796,1358,242,138,73,31,,,85,69,16,,,,,,
122153389724654483,61569634500241,"Juan365 Live Stream","Juankada, we dare you! 😎🎉
Join our group and invite your friends — mas masaya pag sama-sama!

Tara na, sali na!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 18:04",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0pd4QCvYSzSUDBQdt9z95BAPY9hND9zsHkcD4ji3wf7RUdpb4WaTvHRbU49yiyh4Cl,0,0,Photos,,,,,Lifetime,3905,1608,276,176,55,45,,,106,80,25,1,,,,,
122153409536654483,61569634500241,"Juan365 Live Stream","Hindi kumpleto ang linggo mo kapag… hindi ka naglalaro sa Juan365! 🎰 Pero relax, play responsibly lang ha! 😉

Kayo, Juankada? 🤩 Comment niyo naman  kung paano nakukompleto ni juan365 ang linggo nyo.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 23:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0hTd8ajtfdkc28tCwLYvMYsAngmQLTXeMV4QUddDHK2MQPZyHReQkDQ54SiojNqiCl,0,0,Photos,,,,,Lifetime,2102,985,234,128,74,32,,,74,70,4,,,,,,
122153413736654483,61569634500241,"Juan365 Live Stream","Switched to Christmas mode! 🎅🎁
Spread the holiday love and celebrate with us at Juan365 Livestream!

#juanababes #Juan365livestream #Juan365PH",,0,"12/04/2025 00:36",N/A,https://www.facebook.com/photo.php?fbid=122153413736654483&set=a.122097243494654483&type=3,0,0,Photos,,,,,Lifetime,2759,1282,213,144,53,16,,,110,105,5,,,,,,
122153416916654483,61569634500241,"Juan365 Live Stream","Follow Juana Babe Sena💙 and comment your Users ID na!

#juanababes #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/04/2025 01:21",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0hgWbBtbB2HLtwwFncDrGjEFQKSRHiNuX7pMPGypz4tvxbLs6mRdhAfqy5wMA6kuHl,0,1,Photos,,,,,Lifetime,1923,872,189,118,66,5,,,122,99,23,,,,,,
122153420438654483,61569634500241,"Juan365 Live Stream","Comment your Christmas hiling sa freedom wall — Malay mo, ikaw ang mabunot at matupad ang wish mo! 🎁😉

Your wish + member ID.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/04/2025 02:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid035juXGvQmSQdt62XRi5GFzYZPHRG4BoW2jmcnTQKAWsgiTND3PMv1XSxNCxvaZJcDl,0,0,Photos,,,,,Lifetime,4332,1928,558,238,232,88,,,212,191,21,,,,,,
122153476118654483,61569634500241,"Juan365 Live Stream","JUANKADA, TONIGHT’S THE NIGHT! 🔥
The GRAND DRAW for Surpresa ni Juan is happening later — and YOU might be the lucky one! 🎁

Livestream starts at 6PM SHARP!
Don’t miss the thrill, the fun, and the big reveal! 🙌💙

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/04/2025 20:28",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02LjsiAbXcGFxzSJSMGqsSy25omtEiv1a6KSWw6URArsiah1ewxDEc64ALLhoLMEeTl,0,0,Photos,,,,,Lifetime,9719,5165,532,291,161,80,,,385,328,57,,,,,,
122153486036654483,61569634500241,"Juan365 Live Stream","Happy 19K, Juankada! 🎉 Maraming salamat sa walang sawang suporta. Konti na lang — 20K na tayo! Tuloy-tuloy lang ang saya! 🧡✨

Roll call! Comment “COUNT ME IN+member ID ” kung isa ka sa OG 19K fam!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/04/2025 23:38",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0BX5G3MVRUGp4drdyoKkNNRLMUnDEqfhUJPf2fogVck2id82hwPENTvcGpdsg9t26l,0,0,Photos,,,,,Lifetime,3049,1335,439,231,153,55,,,162,149,13,,,,,,
122153495102654483,61569634500241,"Juan365 Live Stream","LIVE TODAY! GRAND DRAW ALERT! 🔥
Don’t blink — baka name mo na ang tawagin!

Ikaw na ba ang susunod na mag-uuwi ng pa-premyo?
Huwag bibitaw — stay tuned!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/05/2025 02:12",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02TmSsMiZR6kh9oS2xkRQ8MiMfedDB9Fs7j8r8DZxiSo5kx7rep3ZyY17aYYv6XzZkl,0,1,Live,,,,,Lifetime,,1031,134,89,45,0,,,254,254,,,,,,,
122153500442654483,61569634500241,"Juan365 Live Stream","Mas masaya ’pag kasama ang Juankada — i-scan ang QR at sabay-sabay tayong sumubok ng swerte sa Juan365!

Don’t forget to tag your friends na gusto mo ring isali sa saya! 💙

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/05/2025 04:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0s9jDK79mo3A4krvw2dvKgiq2TuSZ3D4tvxotig4W97ScPf1vpMFxWCczqARH5xuxl,0,0,Photos,,,,,Lifetime,2648,1231,190,118,45,27,,,103,71,32,,,,,,
122153556458654483,61569634500241,"Juan365 Live Stream","It’s a Juanababe kind of afternoon! 💛💫
Catch Zell & Ash LIVE at 3:30 PM —
siguradong masaya, maingay, at punong-puno ng energy!

🔔 Follow the page para lagi kang una sa ganap!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/05/2025 17:29",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0KRyWaxtQUgNmCcvAt928c3jzyj8bSd4iCG5vwLxdG8aBe77WYtwNSmgSBMhVhiHWl,0,0,Photos,,,,,Lifetime,2901,1269,222,134,57,31,,,78,65,13,,,,,,
1128364012479020,61569634500241,"Juan365 Live Stream","Juana babe zell and Ashley","Tara, hangout muna tayo Juankada! Live na kami ni @[61580337497087:2048:Juana Babe Ashley] and @[61580479407070:2048:Juana Babe Zell] 😄✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",7014,"12/05/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1128364012479020/,0,0,Live,,,,,Lifetime,18454,19463,8750,3528,4046,1176,,,2152,2152,,,651952.778,44.38,0,0,
122153599574654483,61569634500241,"Juan365 Live Stream","No Filter, Just Fun! 🎀🔥
Expect the unexpected — kulitan, chikahan, at surprises na walang halong filter!

Juankada, kwento mo naman: Ano ang pinaka-laughtrip moment mo sa livestream kasama ang Juanababes? 😂👇
Share mo na sa comments para masaya! 🎉

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02a13MpkVCvyeKEfN29yioXZra1vC6EqsvCE8WwiWBTaZyLye9exLXogF1VBft3YMBl,0,0,Photos,,,,,Lifetime,2327,1088,134,89,24,21,,,90,56,34,,,,,,
122153608784654483,61569634500241,"Juan365 Live Stream","19 Days Left! 🌟🎉
Time to feel the Christmas spirit! Ano ang wish mo this year?

Your wish + member ID 🎁

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 04:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02u6yhp3uu5Y2NmeCv7ZWWs4JY7XnQFJyEayzfZQtQ3Vz5YBGyFnf8YPjrHEWv2N1ul,0,0,Photos,,,,,Lifetime,1862,950,138,98,30,10,,,56,48,8,,,,,,
122153617730654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/06/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02pRGDxaVXTTKZ8Wg9pDgtQFYB6YnwVZaWUPdJm39toVuND2qksWJxy6G9dZiWWkQtl,0,0,Photos,,,,,Lifetime,2471,1273,172,116,33,23,,,81,69,12,,,,,,
122153662280654483,61569634500241,"Juan365 Live Stream","LIVE ALERT! 🚨✨
Kasama natin today si  Juana Babe Ashley for another fun and chikahan session!
See you at 3:00 PM — don’t be late, Juankada!

👉 Hit FOLLOW para lagi kang updated!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 19:42",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0cVkDWWQkTEaNnmzdF4be9joqYGaLCoyKDEs1uP6pV2f2gnHv6KaBZSqPR3SMJpZQl,0,0,Photos,,,,,Lifetime,2851,1254,223,120,52,51,,,140,112,9,19,,,,,
122153665772654483,61569634500241,"Juan365 Live Stream","One click away from unlimited entertainment! 📱✨
👉Follow Juana Babe Jam and never miss a moment!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 20:50",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02KH23j86ivU489sq4cQXxbL6awBWpppHWYNt7CXm4RU3TXLH5kofUJuhgoKJKpnvkl,0,0,Photos,,,,,Lifetime,2181,1034,202,121,53,28,,,104,93,11,,,,,,
122153671112654483,61569634500241,"Juan365 Live Stream","WRONG ANSWERS ONLY! 😂🎁
Kung may ₱500 ka… ano ang mabubuo mong Noche Buena meal?

Juankada, ibuhos na ang mga maling sagot — mas funny, mas bet! 🤣🔥

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/06/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02fwpQmopodgLCz3mRAYMNQuifCou2QBAmn81QQvQHbiDqVdUuJcj5RoW4aedgDppPl,0,0,Photos,,,,,Lifetime,7297,3058,651,270,264,117,,,680,603,44,33,,,,,
1224126736254554,61569634500241,"Juan365 Live Stream","Juana Babe Ashley","Sama kayo sa fun chikahan Juankada! Let’s go! Live na tayo with @[61580337497087:2048:Juana Babe Ashley] 😄✨ 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",8293,"12/06/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1224126736254554/,0,0,Live,,,,,Lifetime,18268,18739,10466,2472,6026,1968,,,2105,2082,,23,959297.355,66.571,0,0,
122153700518654483,61569634500241,"Juan365 Live Stream","Mabilis. ⚡ Madali. 👍 Maasahan. 🔒 Ganyan ang transaksyon para sa Juankada!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 02:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0i93oD8zQcc2k5MLqxJEjWdmmMBVDF9DsCJQrv9cEDasB9Am2nL2i1xMJ3a8zQDtKl,0,0,Photos,,,,,Lifetime,1532,687,109,73,24,12,,2,49,45,4,,,,,,
122153705480654483,61569634500241,"Juan365 Live Stream","18 days before Christmas… pero yung budget, hindi pa ready. 

Tag someone sa comment section na gusto mong maging 
merry ang Christmas nila! 🎄👇

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02i3G2TB6Bym7pdVAvqpEuPBNTp6hVCYPqBu9ctvFhsX7aenqq9kEUdYYTRTCyPYZ8l,0,0,Photos,,,,,Lifetime,3310,1424,230,141,55,34,,,110,86,15,9,,,,,
122153723420654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/07/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid028TPUkPdwabLG2PwEByGKSCrJJE7yJg6euUT8fSMMaFpN7wGMVKEZKK9h9RAjKzEul,0,0,Photos,,,,,Lifetime,4399,2082,210,124,57,29,,,236,184,48,4,,,,,
122153752688654483,61569634500241,"Juan365 Live Stream","1,000,000 GRAND PRIZE at iPhone 17 Pro? 🔥
Yes, JUANKADA, pwede mo ’yang mapasayo!
Join the Juan365 Dance Challenge now! 💃
Tag your tropa—mechanics dropping soon!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #tunogngsayajuan365 #allinsayajuan",,0,"12/07/2025 17:20",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0xL4E2Sfzowa6pA8RTgcrGWp2KeuTbjLzuHSq4TqqJy2o9sBsiWC4VFc8aDfenwfwl,0,1,Videos,,,,,Lifetime,,453,50,46,4,0,,,22,22,,,,,,,
122153755136654483,61569634500241,"Juan365 Live Stream","Think fast! 🔥

Ready… set… guess!
Speed check — begins now! 🚀

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 18:15",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0sSsgQvePYk5dTWPmCuZznvDqigugMcGxgBrYHTbu765D1WUDyUS3Wc7T7fBf9Twzl,0,0,Photos,,,,,Lifetime,3671,1673,289,160,102,27,,,237,221,16,,,,,,
122153758238654483,61569634500241,"Juan365 Live Stream","LIVE in a few! 🔥
Juana Babe Ashley & Juana Babe Zell are going live at 3:30PM!
Handa na ba sa saya, kwentuhan, at pa-premyo? 🎁

Set your alarms and see you sa stream! 💙

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/07/2025 19:06",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02N2Mboacoa9HWnMAN5DrkmhabQs4BRqohzdwbiVdHfbUsBdMb3MHMzdP3eTYhjaMal,0,0,Photos,,,,,Lifetime,2105,895,151,117,21,13,,,59,52,7,,,,,,
122153762960654483,61569634500241,"Juan365 Live Stream",,,0,"12/07/2025 20:26",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0uDXpFS6YDLzJk7SvojiExWbxqCV6zDvfFeUxpmRzuZE89kTgViqBNzGQQVkBNJedl,0,1,Text,,,,,Lifetime,,524,63,54,9,0,,,32,32,,,,,,,
122153771702654483,61569634500241,"Juan365 Live Stream","Experience the biggest dance challenge of the year! 💃🌟
Join  ALL IN SA SayaJUAN Dance Craze Challenge
and get a chance to win 1,000,000 + iPhone 17 Pro!

Don’t miss out!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #tunogngsayajuan365 #allinsayajuan",,0,"12/07/2025 21:45",N/A,https://www.facebook.com/photo.php?fbid=122153771702654483&set=a.122097244610654483&type=3,0,0,Photos,,,,,Lifetime,485,246,82,68,0,14,,,17,12,5,,,,,,
122153778614654483,61569634500241,"Juan365 Live Stream","17 days na lang, Pasko na! 🎄
Pero bakit parang mas mabilis pa rin maubos ang 13th month kaysa sa araw? 😂💸

Comment “Laban!” kung feel mo rin!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"12/07/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02QVCjwuT7if4UuRWEY9sRvQW4oX9y18PtHYTGHGUaG2fE3DRLWPLi96fXuWW9zZ97l,0,0,Photos,,,,,Lifetime,1730,753,99,64,28,7,,,48,41,7,,,,,,
1604202454090314,61569634500241,"Juan365 Live Stream","Juanababe Zelle and Juanababe Ash","Tara Chika! Walang iwanan dito, usapang JUANA-be Millionaire 💬Together with @[61580479407070:2048:Juana Babe Zell]  and @[61580337497087:2048:Juana Babe Ashley]!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365PH #TheResponsibleJuan",7205,"12/07/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1604202454090314/,0,0,Live,,,,,Lifetime,15111,16379,9307,3100,4556,1651,,,1581,1561,,20,838366.954,71.569,0,0,
122153814392654483,61569634500241,"Juan365 Live Stream","Papalapit na ang Pasko kaya alamin na natin ang status mo! 😆🎅
Malay mo, may ka-match ka rin pala dito.

React & share your status now!👇

#juanababes #Juan365livestream #Juan365PH  #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/08/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0koN17WRxQP3njEQuXyPYTHqqsnx5BxsRKCtGn2U7givY58kDaPKkAtT6yVw8EMZWl,0,0,Photos,,,,,Lifetime,2015,898,196,128,45,23,,,90,79,11,,,,,,
122153818118654483,61569634500241,"Juan365 Live Stream","The stage is yours, JUANKADA! 💙🔥
Join the ALL IN SA SayaJUAN: The Dance Craze Challenge and show the world your best moves! 💃🕺
Follow the steps, upload your video, and tag @Juan365 —
baka ikaw na ang next Viral Juan!

 #juan365livestream #Juan365PH #TunogNgSayaJUAN365 #ALLINSAYAJUAN #JuankadaMoves",,0,"12/08/2025 03:19",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0S5ABjmqWqYNyQmPR9kSegbSSpSW56Wedt2JKxobehz12Mcm7EfPwAmyQiD9qy6gXl,0,1,Text,,,,,Lifetime,,524,65,53,12,0,,,17,17,,,,,,,
