"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Estimated earnings (USD)"
122152567616654483,61569634500241,"Juan365 Live Stream","Ready for some unexpected fun? 🔥
See you on the livestream at 3:30 PM with your Juana Babe Jam & Juana Babe Zell! 🎥✨
Don’t miss it, Juankada!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/24/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02AfNznWMCbNDBce44yaXMpWp7kKmT8b5ubQECyT5w84S5SKqnVYY8agbgzZFGLWYEl,0,0,Photos,,,,,Lifetime,2550,1200,242,148,60,34,90,81,9,,,,,,,,
122152578740654483,61569634500241,"Juan365 Live Stream","Happy Tuesday! Doing better ka, Juankada! 💪

#juanababes #juan365livestream #juan365",,0,"11/24/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0GBhE29tLw3oS9P2ygEeUES1ByKmMTdDypHDB4s6w1xBtLcm5s4jriQJYi9DpDgkVl,0,0,Photos,,,,,Lifetime,1957,892,158,96,46,16,48,45,3,,,,,,,,
748751951614467,61569634500241,"Juan365 Live Stream","Juana babe Zell and Jam","Live vibes! Juankada! Samahan niyo kami 🥰with Juana Babe Jamand Juana Babe Zell 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya   #JuanKada #Juan365 #TheResponsibleJuan",9756,"11/24/2025 23:31",uploaded,https://www.facebook.com/juan365livestream/videos/748751951614467/,0,0,Live,,,,,Lifetime,11297,11374,11100,2388,5668,3044,1294,1294,,,,,684304.709,78.991,0,0,
122152619894654483,61569634500241,"Juan365 Live Stream","30 days na lang! 🎅
Sino’ng excited mag-simbang gabi, kumain ng bibingka, at mag-unbox ng gift galing kay Juan at mga Juanababes? 🎁✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/25/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0dpdPGFBgfd1CThPSqi3m65x7tjkFQPGRDunrFj53BgCCxX7RHwy8J3rhcQwQHbsvl,0,0,Photos,,,,,Lifetime,1707,825,130,85,29,16,63,56,7,,,,,,,,
122152627928654483,61569634500241,"Juan365 Live Stream","One tap is all it takes!
Dive in and unlock endless gaming excitement today! 🎮

#juanababes #juan365livestream #juan365",,0,"11/25/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Wk79sBVm5w5k9onY4eqoTrMYYbzHPMv6vHqTdG7LPVVN5JhghcJTZQVkPjkzd5D4l,0,0,Photos,,,,,Lifetime,1768,947,111,72,29,10,68,58,10,,,,,,,,
122152635986654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/25/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid034jNGv7g4dx7rfYWXYVkv5zJwqd9bBb5iPGvtAfYGWApLBaHqVcVyyn5bhZ1rzzHZl,0,0,Photos,,,,,Lifetime,6424,3493,217,132,67,18,266,189,77,,,,,,,,
122152664906654483,61569634500241,"Juan365 Live Stream","Afternoon vibes unlocked 🌤️ Join the fun stream with Juana Babe Ashley — 3:30 PM tayo!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/25/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02boLQfMhaAdqRWK9C8CLPT7BDkSfzuvuvKwsNKZ83cBa8vzZrv63VC5QAQx3vEzp5l,0,0,Photos,,,,,Lifetime,2198,1041,176,112,38,26,72,67,5,,,,,,,,
122152673018654483,61569634500241,"Juan365 Live Stream","Let’s do the matching game at ipakita kung gaano mo kakilala ang bawat game sa Juan365! 👀

I-COMMENT na ang tamang sagot! 👇

#juanababes #juan365livestream #juan365",,0,"11/25/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0376kgV58YXTVScvhhuDax7TbiJYu63StTyNRZ9EzmBnvb6AfZ28HJ2SYfBtMRLNPJl,0,0,Photos,,,,,Lifetime,2062,974,221,103,87,31,177,145,32,,,,,,,,
122152677452654483,61569634500241,"Juan365 Live Stream","Game na, Juankada? Makipag-kulitan with your Juanababes on stream — may special surpresa pang nakaabang para sa’yo! 🎁✨

ALL-in-Juan fun, dito lang sa Juan365 Livestream!

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/25/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0DkA7uVkRmGs7iqBoyGMpF4apfJg48VP7RBFP1hbTz2xoJjU14kWwNyhYjAdG28GTl,0,0,Photos,,,,,Lifetime,2083,898,154,100,26,28,62,57,5,,,,,,,,
1185961456825525,61569634500241,"Juan365 Live Stream","Juanababe Ash","Solo live time Juankada! Pasok na sa stream, let’s vibe together!🥰🫶with @[61580337497087:2048:Juana Babe Ashley]

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",7835,"11/25/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1185961456825525/,0,0,Live,,,,,Lifetime,9699,9086,5854,1346,3214,1294,985,985,,,,,593734.963,81.166,0,0,
122152724624654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/26/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0me4uEVCqRCa81jVUD6yvRAGtPudVqU3wk2jXkZcrUhofhiuPcy3VZ4pHYYLCeumHl,0,0,Photos,,,,,Lifetime,1906,977,128,84,35,9,91,80,11,,,,,,,,
122152748960654483,61569634500241,"Juan365 Live Stream","Mark your time! ⏳
3:30 PM sharp ang start ng livestream — be there or be late to the fun! 😜

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",,0,"11/26/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02LPLjb5oNh8F8geiggUWiHajcuPnpnQgrLJDcfiUvAz8co4R4DpE7Ubb1C9FBkk9Fl,0,0,Photos,,,,,Lifetime,1630,831,115,86,23,6,56,48,8,,,2,,,,,
122152762442654483,61569634500241,"Juan365 Live Stream","When everything feels better in slow motion 💗

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya","When everything feels better in slow motion 💗

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",36,"11/26/2025 21:01",mixed,https://www.facebook.com/reel/25288231460838463/,1,0,Reels,,,,,Lifetime,707,468,121,79,29,13,28,28,,,,,5003.507,8.686,,0,0
122152827572654483,61569634500241,"Juan365 Live Stream","Who’s excited for today’s livestream? 🙋‍♂️
Juana Babe Sena,Juana Babe Jam  & Juana Babe Abi are going LIVE at 3:30 PM!
Comment “READY” para sa solid Juanakda. 

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",,0,"11/27/2025 17:18",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0NvtHE7M4MJk3SHx72iqBCSgYcRgDN3gVe5ZeCZNgxmMmQzThGn5JVBcTTKSrrgYMl,0,0,Photos,,,,,Lifetime,3543,1487,326,182,82,62,118,111,7,,,,,,,,
122152836878654483,61569634500241,"Juan365 Live Stream","Warm-up challenge muna, Juankada! 🤩 Guess the Correct Juanababe Sequence 

Comment your answer + Member ID ⬇️ and let’s see who gets it right!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",,0,"11/27/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid087wuU8Mcj363T3cHLpEfnEPkM5suoZaNj5GuEGLrXnoTHKL8jfVhPe8uNWLHHhbWl,0,0,Photos,,,,,Lifetime,5046,2316,373,158,157,58,322,292,30,,,1,,,,,
1338347730758323,61569634500241,"Juan365 Live Stream","Juanababe Jam,Abi and Sena","Live na kami Juankada! Pasok na, Juankada at may pa surpresa! 👋🔥

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya   #JuanKada #Juan365 #TheResponsibleJuan",8105,"11/27/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1338347730758323/,0,0,Live,,,,,Lifetime,11006,10030,8830,2178,3604,3048,889,881,,8,,,589920.729,69.134,0,0,
122152874960654483,61569634500241,"Juan365 Live Stream","Daily happiness loading… follow the Juanababes page and join our daily livestream! See you there, Juankada!

#juanababes #juan365livestream #juan365","Daily happiness loading… follow the Juanababes page and join our daily livestream! See you there, Juankada!

#juanababes #juan365livestream #juan365",11,"11/28/2025 02:30",N/A,https://www.facebook.com/reel/1211955180810925/,1,0,Reels,,,,,Lifetime,785,620,106,84,14,8,26,26,,,,,2975.846,4.776,,0,0
122152879508654483,61569634500241,"Juan365 Live Stream","Energy level: MAXED OUT! ⚡️
Check out today’s highlight moments — puro solid reactions and power plays! 🔥

Juankada, nasaksihan mo rin ba ang ganap na ’to?

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya","Energy level: MAXED OUT! ⚡️
Check out today’s highlight moments — puro solid reactions and power plays! 🔥

Juankada, nasaksihan mo rin ba ang ganap na ’to?

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",87,"11/28/2025 04:01",mixed,https://www.facebook.com/reel/856525323422741/,1,0,Reels,,,,,Lifetime,1318,892,183,128,41,14,122,122,,,,,20879.689,18.526,,0,0
122152888112654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/28/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02oQPyTAVVsDmEZpxjDq2iBBDzDENi2FP7HTFCE9Jmq6mdnjycKg8y2D1JuFZcLKMql,0,0,Photos,,,,,Lifetime,2742,1282,184,114,56,14,87,73,14,,,,,,,,
122152920122654483,61569634500241,"Juan365 Live Stream","Mas masaya ang laro kapag may tamang diskarte at limit. 💛
Team Balance ka din ba Juankada ?

#Juan365livestream #juanababes #Juan365",,0,"11/28/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0ZG7xg9aSKEHM1o971VPtXAFsVPhC93sZz2f9Z9CPW9sBeZLuotZoMXiDNEzghszGl,0,0,Photos,,,,,Lifetime,2858,1096,329,177,101,51,65,56,8,1,,,,,,,
122152926128654483,61569634500241,"Juan365 Live Stream","Stepping into my spotlight.🔥
Click follow sa livestream page—para more aura moments everyday!

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya","Stepping into my spotlight.🔥
Click follow sa livestream page—para more aura moments everyday!

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",13,"11/28/2025 21:00",mixed,https://www.facebook.com/reel/1946738142934911/,1,0,Reels,,,,,Lifetime,2675,915,274,185,65,24,54,54,,,,,12561.504,6.013,,0,0
122152928336654483,61569634500241,"Juan365 Live Stream","Don’t miss the fun—follow Juana Babe Sena now! 💙

#juanababes #Juan365PH 
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/28/2025 22:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid06TBqjoJQ2g3qZ8k8DmtvmckuPp4uxYVjJ1nNKS5q5WXrUfNDmyLTwMG4cmKoYnaMl,0,1,Text,,,,,Lifetime,,660,130,103,27,0,35,35,,,,,,,,,
122152940564654483,61569634500241,"Juan365 Live Stream","Solid Juankada ka ba?roll call muna!
Ipakita ang resibo,Let’s see the proud followers!🌟

#Juan365livestream #juanababes #Juan365",,0,"11/29/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0q71obPv9ciQ7JMYybmFFm5AuJMo8RPqDsJ48GDSqNywUPWhxMS92RtJbfVW658Hwl,0,0,Photos,,,,,Lifetime,2974,1249,275,173,78,24,163,149,14,,,,,,,,
122152986530654483,61569634500241,"Juan365 Live Stream","STREAM ALERT! ⚡
3:30 PM with Juana Babe Ashley & Juana Babe Zell 
Huwag palampasin — kita kits sa live! 

#Juan365livestream #juanababes #Juan365",,0,"11/29/2025 17:04",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0ZbT7S2AYe12DYPd2BrcpVyBwywRgVe3zquQwj5SP5JM8nGmdoMcvLZPGq7LtNH5Ll,0,0,Photos,,,,,Lifetime,2053,963,322,232,62,28,133,117,16,,,,,,,,
122152994426654483,61569634500241,"Juan365 Live Stream","Sinong Juankada buddy mo? 🤩👫 

I-mention na yan at isama niyo na rin ang User ID niyo!  🎮✨

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/29/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0zk4WArQTwas2Yb4nLd6fANQYK3FXxJtH66RAgpu33vkWNMeFfNa6uLa5Xz4pGgyZl,0,0,Photos,,,,,Lifetime,2085,1008,247,124,66,57,114,106,8,,,,,,,,
122153001098654483,61569634500241,"Juan365 Live Stream","25 Days to Go, Pasko Na Talaga!

Get ready for the lights, the gifts, and the good vibes! 🎁

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya",,0,"11/29/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0GV4PKcXcP6MMMU9zxguB4KzoW3a1Gs3Y8i1u4ySt9MV1AM1Xb6pkAgvr1vDX3KHUl,0,0,Photos,,,,,Lifetime,2519,1207,275,171,68,36,95,81,13,1,,1,,,,,
122153006342654483,61569634500241,"Juan365 Live Stream","Ngayong November 30, ipinagdiriwang nating mga Pilipino ang ""Bonifacio Day"". 🇵🇭

Sa Araw ni Bonifacio, alalahanin natin ang kabayanihan at panawagan niya sa pagkakaisa. Gamitin natin ang aral ng Katipunan—ang pag-ibig sa bayan at ang tapang na ipaglaban ang kalayaan. 

Mabuhay ang dakilang Anak ng Bayan!

#Juan365Cares #JuanKada #BonifacioDay",,0,"11/29/2025 22:49",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0goQ4rsB9M4sDsv2ZaHf3SSSqSecZUePHMLi7MUe4MzMmV17tpJyrijV8UZn9fyDWl,0,1,Photos,,,,,Lifetime,1059,551,83,73,4,6,15,12,3,,,,,,,,
122153007482654483,61569634500241,"Juan365 Live Stream","🚨𝗔𝗧𝗧𝗘𝗡𝗧𝗜𝗢𝗡 𝗝𝗨𝗔𝗡𝗞𝗔𝗗𝗔! 🚨

Na-MOVE ang LIVE! Lipat tayo sa 𝟰:𝟯𝟬 𝗣𝗠 – 𝟲:𝟯𝟬 𝗣𝗠! 🔥🔥

Set your alarms… See you later, Juankada!💙⚡

#Juan365livestream #juanababes #Juan365",,0,"11/29/2025 23:13",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0272c1yMiAqevBiS7TwUzbkN9sSiugWA4kaYuQTi3bmvAzasyYKzKDoVhYU9TsQVF7l,0,1,Photos,,,,,Lifetime,1869,849,151,109,25,17,65,56,9,,,,,,,,
1360152989225449,61569634500241,"Juan365 Live Stream","Juana babe Zell and Ashley","Ano kayang mangyayari Juankada? Live na with @[61580479407070:2048:Juana Babe Zell] and @[61580337497087:2048:Juana Babe Ashley]! 😮

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya   #JuanKada #Juan365 #TheResponsibleJuan",2830,"11/30/2025 00:30",uploaded,https://www.facebook.com/juan365livestream/videos/1360152989225449/,0,0,Live,,,,,Lifetime,10164,10482,3161,1321,1004,836,1015,992,,23,,,264722.505,31.654,0,0,
2041577606391502,61569634500241,"Juan365 Live Stream","RE LIVE JUANKADA!","RE LIVE JUANKADA!

Ano kayang mangyayari Juankada? Live na with Juana Babe Zell and Juana Babe Ashley! 😮

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya  #JuanKada #Juan365 #TheResponsibleJuan",4019,"11/30/2025 01:24",uploaded,https://www.facebook.com/juan365livestream/videos/2041577606391502/,0,0,Live,,,,,Lifetime,3790,2484,5621,913,3682,1026,278,278,,,,,293854.886,114.518,0,0,
122153031884654483,61569634500241,"Juan365 Live Stream","Ending November with gratitude ✨ 

Juankada, exciting new memories are coming next month!

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/30/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Teg2SyZtLmoCFSF21evbTqG5aGSHp3b5T91PcKmSf9stkLwzyYwSi6mh6xSG6D59l,0,0,Photos,,,,,Lifetime,3561,1756,253,162,64,27,164,98,12,54,,,,,,,
122153085962654483,61569634500241,"Juan365 Live Stream","Huwag palampasin, Juankada! 🎉
LIVE tayo mamaya 3:30 PM — tara, join the fun!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/30/2025 17:29",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02wnASAdZ3FqoVv2t53PFPn4iLhzVZ47zBe8GpgVuRif3KwYb3Qq1LbJ6c4p5MQS2tl,0,0,Photos,,,,,Lifetime,2743,1294,231,145,55,31,82,68,14,,,,,,,,
122153091206654483,61569634500241,"Juan365 Live Stream","She’s giving mystery. She’s giving tease.
She’s giving “OMG, who is she?!” 👀

LIVE reveal soon. Abangan. ✨

#juanababe  #juan365  #juan365livestream",,0,"11/30/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0JpUkZgm3irVd6ifskRUXGQb87sJ6e7z6zLRM7L7vAvVDGtYuKz7BKAUz3YiejuVkl,0,0,Photos,,,,,Lifetime,3630,1718,263,165,66,32,154,132,22,,,,,,,,
122153101280654483,61569634500241,"Juan365 Live Stream","Kamusta ang Christmas bonus mo, Juankada? 💸✨
 Natanggap na ba o nag-‘loading… please wait’ pa rin? 😂🎄

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/30/2025 22:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02imXCzCLNDsapaQjJJrMT6fBHdiqADPTs6S6vhs4BFB6UHTK38U5Pg4d3xLokZkf2l,0,0,Photos,,,,,Lifetime,2667,1129,242,143,59,40,80,72,8,,,,,,,,
1487190772579877,61569634500241,"Juan365 Live Stream","Juana babe Zell and Ashley","Kasama ka, kasama ko, kasama nating lahat mga Juankada live na! with @[61580337497087:2048:Juana Babe Ashley] and @[61580479407070:2048:Juana Babe Zell]

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya  #JuanKada #Juan365 #TheResponsibleJuan",8596,"11/30/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1487190772579877/,0,0,Live,,,,,Lifetime,13766,13518,9400,2529,5135,1736,1316,1316,,,,,721658.951,67.287,0,0,
122153138108654483,61569634500241,"Juan365 Live Stream","All I want for Christmas is… 🤔🎄

Ikaw, anong pipiliin mo sa tatlo? 
Comment down below! 🥳👇

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/01/2025 03:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Uj2vwA4TiKvKwDrSSJWZKhmWxLk5zTjbDwHkB1vVy4gkYSAQb9RsfRqZoJtrbgqhl,0,0,Photos,,,,,Lifetime,2617,1214,319,162,113,44,178,163,15,,,1,,,,,
122153155976654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes  #Juan365livestream  #Juan365PH 
#AllInJuanSaSaya  #JuanKada  #Juan365  #TheResponsibleJuan",,0,"12/01/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0gLrrqcmukc1HpxGSnYpmSFciWmhnxKNAHPdZyXnwLxcjPjHGGHzevSWQiCP4vbWKl,0,0,Photos,,,,,Lifetime,3741,1787,262,145,73,44,358,169,189,,,,,,,,
122153186288654483,61569634500241,"Juan365 Live Stream","Join the fun and feel the hype with Juanababe Jam and Juanababe Abi!

🎮 December 2 | 3:30–5:30 PM

Don’t miss the chance to hang out, play, and win big with us — kita-kits Juankada! 💙✨

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/01/2025 17:41",N/A,https://www.facebook.com/juan365livestream/posts/pfbid01CAS8WgmFcrjFdV24Xvfc4U6rBUMUqStmWjXTZV4oC76nhsDf6qt9b1EEAhSkCj7l,0,0,Photos,,,,,Lifetime,1954,980,202,127,33,42,54,48,6,,,,,,,,
122153201972654483,61569634500241,"Juan365 Live Stream","Hassle-free checkout? Nasa Juan365 na ’yan! ✨

Your go-to payment methods are ready! 🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/01/2025 22:51",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0PCimAjRUonAE7k1c9jjpvMD8QrdsqrtQCT7YCGBRWQUqXsWR8CmU3mosZHy4ccsal,0,0,Photos,,,,,Lifetime,2608,1256,195,122,35,38,62,56,6,,,,,,,,
1629823894665159,61569634500241,"Juan365 Live Stream","Juana babe Abi and Jam","pasok na sa live Juankada! 💬Real-time chikahan with your@[61580716220863:2048:Juana Babe Abi]i and@[61580395595183:2048:Juana Babe Jam]m💖

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",8406,"12/01/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/1629823894665159/,0,0,Live,,,,,Lifetime,12359,12516,14256,2575,9139,2542,1162,1161,,1,,,773213.016,81.288,0,0,
122153234318654483,61569634500241,"Juan365 Live Stream","Hindi kumpleto ang linggo mo kapag… hindi ka naglalaro sa Juan365? 🤔 No worries! basta relax, and play responsibly lang ha! 😉

Kayo, Juankada? 🤩 Comment niyo naman kung ano ang kumukumpleto sa linggo niyo! 👇 

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"12/02/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0tYsN8H5iXz1bD1UfNVWUkJnBYdwvSz8wcUqP4pZ9zHkfZPpD4TxjM3jUrP4etfbNl,0,0,Photos,,,,,Lifetime,2277,1049,277,158,83,36,57,50,7,,,,,,,,
122153252546654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes  #Juan365livestream  #Juan365PH 
#AllInJuanSaSaya  #JuanKada  #Juan365  #TheResponsibleJuan",,0,"12/02/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02uHtyUuYkszNX8Qtvpj2ubmA1cP46PCmmEkVAtQK7vY5RkszSA6vWDs5uqyT6nM1Nl,0,0,Photos,,,,,Lifetime,5294,2693,322,184,94,44,282,180,28,74,,,,,,,
122153284970654483,61569634500241,"Juan365 Live Stream","Red-hot energy coming your way! 🔥📣

Catch JUANABABE Abi & Ash LIVE on December 3, 3:00–5:00 PM! 

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/02/2025 17:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02EAcvBfunHdcg1oRHsz7fmSZqhMaAeW8aw6TAvs42SBMi7RZz56CxJ6UQqneoErmel,0,0,Photos,,,,,Lifetime,5388,2570,541,350,143,48,249,219,30,,,,,,,,
122153302172654483,61569634500241,"Juan365 Live Stream","Juankada, may slight adjustment lang po tayo sa schedule ng live ⏰

From 3PM, magiging 4PM–6PM na po tayo.

Kita-kits mamaya! 🧡✨",,0,"12/02/2025 22:49",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02MkJNnr7Xk1nmzxnNRE9Q2gT2xiJmjNehEo56r3nQe2wxrAPkreF7iGexDzuJPArWl,0,1,Photos,,,,,Lifetime,2077,875,165,118,36,11,46,40,6,,,,,,,,
813997361636485,61569634500241,"Juan365 Live Stream","Juanababe Ashley and Abi","Vibe check mga ka Juankada! Pasok na sa live at maki-hype with @[61580716220863:2048:Juana Babe Abi] and @[61580337497087:2048:Juana Babe Ashley] 🥰

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",5654,"12/03/2025 00:04",uploaded,https://www.facebook.com/juan365livestream/videos/813997361636485/,0,0,Live,,,,,Lifetime,13571,13195,6438,2354,2093,1991,1364,1363,,1,,,576001.574,54.763,0,0,
816051317904128,61569634500241,"Juan365 Live Stream","Juana babe Abi and Ashley","RE LIVE
pasok na sa live Juankada! 💬Real-time chikahan with your@[61580716220863:2048:Juana Babe Abi]i and@[61580337497087:2048:Juana Babe Ashley]y💖

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",2282,"12/03/2025 01:51",uploaded,https://www.facebook.com/juan365livestream/videos/816051317904128/,0,0,Live,,,,,Lifetime,2584,1867,4161,590,3365,206,229,216,,13,,,183493.063,97.086,0,0,
122153337368654483,61569634500241,"Juan365 Live Stream","Mas masaya ’pag mas marami — share the Juan365 livestream page now! 🤝📲💫

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 03:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02Jpv44WX5qkuY8ycrK1xxfjVPCUkEbpfd5FNNWhRwaoFhyY7hotWirAeQYqdMo7h5l,0,0,Photos,,,,,Lifetime,1862,907,152,107,27,18,86,59,27,,,,,,,,
122153349980654483,61569634500241,"Juan365 Live Stream","Mood check, Juankada! 😆🎮 Comment mo yan with a GIF — let’s see!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"12/03/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02vRCqqLX5tHAKs2jZQD8HgWeG4AisCRZxDnD13gx1sCSDJtzcCkLbxzrtE9HwYvjYl,0,0,Photos,,,,,Lifetime,2455,1150,249,138,87,24,121,107,14,,,,,,,,
122153358812654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes  #Juan365livestream  #Juan365PH 
#AllInJuanSaSaya  #JuanKada  #Juan365  #TheResponsibleJuan",,0,"12/03/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid029nhxbhnsfpU4gqJPtV9W4BMqFRXkpXHUPz7HSiHzucRjrsGdttcoMvRZ2iD7Zefnl,0,0,Photos,,,,,Lifetime,2751,1341,241,137,73,31,85,69,16,,,,,,,,
