"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Seconds viewed","Average Seconds viewed","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide","Estimated earnings (USD)","Negative feedback from users: Hide all"
122151958970654483,61569634500241,"Juan365 Live Stream","Hindi nauubos ang good vibes. Araw-araw ang saya! Kaya tutok na sa Juan365 Livestream daily! 🔥

#juanababes #juan365livestream #juan365",,0,"11/18/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02ZLVCDKwxW3uwjPtW3sh2L9ibwEiF9X6fabBRzBj2zT1xPAqNjhLguyarKHN2T7WSl,0,0,Photos,,,,,Lifetime,2026,939,104,73,23,8,56,50,6,,,,,,,,
122151931652654483,61569634500241,"Juan365 Live Stream","Ready na ba kayo para sa mas pinagandang surpresa mula kay Juan365🥳.Abangan ang bonggang bonggang sorpresa… Stay tuned, EveryJUAN! 📢Stay tuned, EveryJUAN! 📢

#juanababes #Juan365livestream #Juan365PH",,0,"11/17/2025 23:57",N/A,https://www.facebook.com/juan365livestream/posts/pfbid04EkiPHXw4tVaXZETTkdSYm6tmzvRVay1TSAYvDGKJisSksfHZ377kkb5cDYcvy7Gl,0,1,Text,,,,,Lifetime,,624,108,74,34,0,48,47,,1,,,,,,,
852464764103900,61569634500241,"Juan365 Live Stream","Juanababe Zell and Jam","Andito na tayo mga Juankada! Tune in, don’t miss out With @[61580395595183:2048:Juana Babe Jam] and @[61580479407070:2048:Juana Babe Zell]! 🔥

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7341,"11/17/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/852464764103900/,0,0,Live,,,,,Lifetime,11939,11240,7144,1612,3711,1821,713,713,,,607850.478,66.84,0,0,,,
122151908510654483,61569634500241,"Juan365 Live Stream","Join the fun, Juankada! Just remember to keep your gameplay responsible. 🎮🧡

#juanababes #juan365livestream #juan365",,0,"11/17/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02SoCZjTkgGn2tJxBSPamDRHBpoPemWuq8U4cHUqFmQQZ9wKmqLnNE881MfDHfDgLYl,0,0,Photos,,,,,Lifetime,1528,776,143,77,52,14,44,39,5,,,,,,,,
122151889304654483,61569634500241,"Juan365 Live Stream","Cutie energy lang si JuanaBabe Sena today 🧡✨","Cutie energy lang si JuanaBabe Sena today 🧡✨

#juanababes #juan365livestream #juan365",10,"11/17/2025 19:00",uploaded,https://www.facebook.com/juan365livestream/videos/1142050137997902/,1,0,Videos,,,,,Lifetime,1363,667,148,93,38,17,50,50,,,7047.704,7.505,0,0,,0,
122151878012654483,61569634500241,"Juan365 Live Stream","Alam mo ba Juankada?
May pasilip na sorpresa sina Juana Babe Jam at Juana Babe Zell  sa LIVE—at ikaw ang gusto nilang kasama! 👀

siguradong mapapangiti ka. 🥳

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",,0,"11/17/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02n1PL1rperXRnZgE5sxwbcN5ohhDEvY3nTqjXtrDPswFTWnETm45yUKWoEUEBeFvl,0,0,Photos,,,,,Lifetime,1311,639,140,76,39,25,55,51,4,,,,,,,,
122151854702654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/17/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid033ZyxYtocdotFcHZ8LuEXwq8xwjo6oC7eqJiuvq8zsFgHkvfj2XrVSF4Vo3iSayRdl,0,0,Photos,,,,,Lifetime,1303,671,101,58,30,13,45,43,2,,,,,,1,,
122151831956654483,61569634500241,"Juan365 Live Stream","Juankada, we’ve got you! 🤝✨
We make every stream fun, safe, and full of good vibes.
Safety, support, and positivity—yan ang promise ng Juan365.

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/17/2025 04:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0hNGZLvnuRmm9pWdQ3w9ojr6pShyPRwbaiqTmNVKFPdtsEssct4BvDiqjsHNsoMWVl,0,0,Photos,,,,,Lifetime,1351,728,95,61,20,14,35,28,7,,,,,,,,
122151826292654483,61569634500241,"Juan365 Live Stream","Followers check! 👀 Kumusta na kayo, Juankada? Let’s make today fun!
Comment your Game ID and say “Present!” ✅

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/17/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid025qFjaxXyoh3NzmHk1jthihCvsicoYSmcFaMpQKoh2kuG2LkwPafk8gBbTBiPV9qcl,0,0,Photos,,,,,Lifetime,1904,904,250,118,101,31,144,136,8,,,,,,,,
1399473931616618,61569634500241,"Juan365 Live Stream","Let’s go live Juankada!","Let’s go live Juankada! Kulitan + chikahan with your fave Juana Babes @[61580361006776:2048:Juana Babe Sena] and @[61580337497087:2048:Juana Babe Ashley] tara na! 🔥😎

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7488,"11/16/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1399473931616618/,0,0,Live,,,,,Lifetime,9040,8491,5728,1470,3007,1251,672,672,,,428319.626,62.021,0,0,,,
122151797678654483,61569634500241,"Juan365 Live Stream","""You’ll always be a part of me ✨
And I’m part of you indefinitely.”

Catch more moments like this on Juan365 Livestream 🎥

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya","""You’ll always be a part of me ✨
And I’m part of you indefinitely.”

Catch more moments like this on Juan365 Livestream 🎥

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",15,"11/16/2025 22:00",N/A,https://www.facebook.com/reel/1268072112033308/,1,0,Reels,,,,,Lifetime,1270,658,139,91,33,15,41,41,,,7617.091,7.655,,0,,0,
122151792938654483,61569634500241,"Juan365 Live Stream","Monday holds endless potential—grab it! Sobrang daming opportunities ang naghihintay para sa’yo, Juankada!💪🌞

#juanababes #juan365livestream #juan365",,0,"11/16/2025 20:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0xjCrGHvK4wbNfTygLo55pjTETmEQh5b9ezNZ2TRnCGUT7zUburD3o9a8xNRu6b7cl,0,0,Photos,,,,,Lifetime,1453,719,162,97,47,18,45,42,3,,,,,,,,
122151786212654483,61569634500241,"Juan365 Live Stream","Tawagin na ang buong tropa—mas masaya ‘pag sama-sama ang JUANKADA! 💛🎥

📣 3:30 LIVE! Juana Babe Sena | Juana Babe Ashley  

#juanababes #juan365livestream #juan365 #juan36 #AllInJuanSaSaya",,0,"11/16/2025 18:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0rZm2uj2rfyjZz6bxeU9ChT2WgfLKbjmhcKMjGoFrHazsDNy1Bsg5h9zExjPT1XFSl,0,0,Photos,,,,,Lifetime,2415,1085,212,137,54,21,82,72,10,,,,,,,,
122151756296654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/16/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CCAcha2fqUpeE9mECuzGAUEez5iRyQn7AK4HutwDwntscggBBhs6h7bErGe3N2DXl,0,0,Photos,,,,,Lifetime,1514,754,130,84,34,12,71,64,7,,,,,,,,
122151749834654483,61569634500241,"Juan365 Live Stream","Anong klaseng gamer ka, Juankada?  
Chill lang pero laging good vibes sa laro?, Competitive pero hindi nagpapadala sa init ng laro. 🤭
Or Responsible gamer na marunong mag-break at magpahinga — I-comment mo na yan at isama mo na rin ang game ID mo!

#juanababes #Juan365livestream #Juan365PH #JuanKada #Juan365",,0,"11/16/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid05QuGgz8QDGbe9zzT6uvzjYL1gsypcJZTacoh43XDQ1eWRhBjGFjnEudZk8gHxLZFl,0,0,Photos,,,,,Lifetime,2122,1034,146,82,47,17,91,74,7,10,,,,,,,
122151742502654483,61569634500241,"Juan365 Live Stream","Imagine this song playing… tapos si Juanababe sena yung nakasalubong mo
Juankada😍

Anong first reaction mo?

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365","Imagine this song playing… tapos si Juanababe sena yung nakasalubong mo
Juankada😍

Anong first reaction mo?

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365",26,"11/16/2025 03:00",uploaded,https://www.facebook.com/juan365livestream/videos/803451495854008/,1,0,Videos,,,,,Lifetime,1229,561,131,89,25,17,54,54,,,9483.387,9.426,0,0,,0,
1206726251326910,61569634500241,"Juan365 Live Stream","Juanababe Sena,Zell and Ashley","Live na kami Juankada! Tara, join the convo with @[61580361006776:2048:Juana Babe Sena] @[61580479407070:2048:Juana Babe Zell] and @[61580337497087:2048:Juana Babe Ashley] 🔥

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7186,"11/15/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1206726251326910/,0,0,Live,,,,,Lifetime,9485,9879,5624,1107,3284,1233,777,773,,4,420686.637,56.719,0,0,,,
122151709382654483,61569634500241,"Juan365 Live Stream","Feeling bored? Laro muna sa Juan365 para ma-break ang monotony! Pero always remember: play responsibly para worry-free ang experience.

#juanababes #juan365livestream #juan365",,0,"11/15/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0RVdLsCjhS33HrD5We5NW5DKxx5DHRvdvs7vMnYNDG1QRQJtBQNcr5dYb4XMeWsUTl,0,0,Photos,,,,,Lifetime,2734,1216,165,101,44,20,75,65,10,,,,,,,,
122151703478654483,61569634500241,"Juan365 Live Stream","Feeling bored? Laro muna sa Juan365 para ma-break ang monotony! Pero always remember: play responsibly para worry-free ang experience.

#juanababes #juan365livestream #juan365",,0,"11/15/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0RY92fs6WnX9q1NJvxM62sgqbeD3mQcRy6A5yuqQMy3A51MMUtGwHCgy58ZzKYbnUl,0,0,Photos,,,,,Lifetime,1520,778,147,91,40,16,44,37,7,,,,,,1,,
122151697388654483,61569634500241,"Juan365 Live Stream","Ready na ang Juankada! 🧡

Live kasama sina Juana Babe Zell , Juana Babe Ashley , Juana Babe Sena— November 16, 3:30–5:30 PM! 

Don’t miss the fun! 🎥🎉

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/15/2025 17:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02gDyeWgmYUfuiRojNXwhoKRX766rWB9DKoZjQDxEDAaVz3famHaFtL1cBe5YEWaFzl,0,0,Photos,,,,,Lifetime,1817,822,172,112,39,21,54,49,5,,,,,,,,
122151673256654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/15/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0273obSeTHh51wQLuDjTrWgQXtuKVAWLCWQ672zs4eVXgq7phRn1uc5Ca8n1sd5jhFl,0,0,Photos,,,,,Lifetime,1812,937,147,82,48,17,75,69,6,,,,,,,,
122151664814654483,61569634500241,"Juan365 Live Stream","What is love? Yung effortless charm ni Juanababe Abi habang sumasayaw ✨

Anong next trend gusto niyong gawin ni Abi? Drop your suggestions below.

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365","What is love? Yung effortless charm ni Juanababe Abi habang sumasayaw ✨

Anong next trend gusto niyong gawin ni Abi? Drop your suggestions below.

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #juan365",19,"11/15/2025 04:31",N/A,https://www.facebook.com/reel/845318697895548/,1,0,Reels,,,,,Lifetime,975,658,131,93,25,13,56,56,,,6501.633,8.367,,0,,0,
122151660608654483,61569634500241,"Juan365 Live Stream","Mas masaya ang laro kapag enjoy ka pero responsable rin. Laro lang, pero smart!

#juanababes #juan365livestream #juan365",,0,"11/15/2025 03:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0LE4Hn8zHrapMEUkt8uFR43jpwf3SiHeSbC93pzBoUg11jTy89JnpdHG6YLp8w8ryl,0,0,Photos,,,,,Lifetime,1992,1000,169,91,55,23,104,97,7,,,,,,,,
1565565358157196,61569634500241,"Juan365 Live Stream","Tara na, Juankada! Live ulit tayo","Tara na, Juankada! Live ulit tayo kasama si @[61580479407070:2048:Juana Babe Zell] at @[61580361006776:2048:Juana Babe Sena]! Kwentuhan tayo 😄🔥 #JuanActOfCareAtATime

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7660,"11/14/2025 23:31",uploaded,https://www.facebook.com/juan365livestream/videos/1565565358157196/,0,0,Live,,,,,Lifetime,8771,8737,7389,2551,3320,1518,682,682,,,376222.016,54.89,0,0,,,
122151632282654483,61569634500241,"Juan365 Live Stream","Alamin ang hangganan mo, Juankada! 😎 Play responsibly.

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02SFrdS4WFzTNyaEr8g95Jp52EZzmhTLPAdGAybcaDYQNoTGzXTPm5hVWiafZ8ww7al,0,0,Photos,,,,,Lifetime,1607,744,190,97,58,35,48,43,5,,,,,,,,
122151625622654483,61569634500241,"Juan365 Live Stream","Our family is growing — and we want you, Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid07BZQXVaYszoRbNjUYweRqPChaSTfwTEBHFAroawjocj312x4eyuSDrgSZw2SfrYPl,0,0,Photos,,,,,Lifetime,2246,1061,256,117,98,41,115,106,9,,,,,,,,
122151620108654483,61569634500241,"Juan365 Live Stream","See you at 3:30PM. EveryJuan is welcome!🤩
Join us and enjoy the stream with Juana Babe Zell  & Juana Babe Sena!👯‍♀️

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/14/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02CbeU19JDSKmZ14yDFEUyqHKZXaxhx5T8ihSCAHXRd4G9Qh9FtJQ3ZC8UsgAwUTZcl,0,0,Photos,,,,,Lifetime,1248,569,147,95,32,20,35,32,3,,,,,,,,
122151592148654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮
#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/14/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02pXhidRGKg8woybNUnJ3oVb8arLoawiLUqpBognxCGusp1qX4L4aapcvujGwh9Wehl,0,0,Photos,,,,,Lifetime,2061,1064,145,84,42,19,78,54,24,,,,,,,,
122151584534654483,61569634500241,"Juan365 Live Stream","Register na at be part of the fun, Juankada! 🎉

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/14/2025 05:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid09H7Mb4bi9upezBG5qNhHahHWDceayZwv4exw9vxR3dPVZkBS49AzKMSzRGrhb8X9l,0,0,Photos,,,,,Lifetime,2098,1098,131,82,28,21,79,68,11,,,,,,,,
122151061904654483,61569634500241,"Juan365 Live Stream","What’s your status? 👀

In a relationship... with Juan365 🧡

Kasi dito, consistent ang good vibes! ✨

#juanababes #Juan365livestream 
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/08/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid08A2A138w1Pc8UdXemFeKH8S4ofurVjTLYUoX7S39jDFsWtagJb11ZM2X2CBV5dbal,0,0,Photos,,,,,Lifetime,1575,744,150,76,55,19,79,67,12,,,,,,,
122151579422654483,61569634500241,"Juan365 Live Stream","Trap ON. Juanababes ON. Ready na ba kayo? 👀🔥 Share your version sa comments section Juankada! 

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365 #Juan365PH  #JuanKada","Trap ON. Juanababes ON. Ready na ba kayo? 👀🔥 Share your version sa comments section Juankada! 

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365 #Juan365PH  #JuanKada",24,"11/14/2025 04:01",N/A,https://www.facebook.com/reel/2255383391637162/,1,0,Reels,,,,,Lifetime,1390,714,136,97,23,16,89,89,,,13740.631,13.036,,0,,0
122151574202654483,61569634500241,"Juan365 Live Stream","Laro, saya, panalo — all in Juan!🌟

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/14/2025 02:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0avzJvD7EGAQZKGiFr6WCf7B7xjxJso6jiyhNb8HYoLFaBBXsvxfXVsDzAt9gvEkJl,0,0,Photos,,,,,Lifetime,1224,605,94,66,17,11,31,27,4,,,,,,,
1898610107387199,61569634500241,"Juan365 Live Stream","Juana babe Ashley","Jump in sa livestream ko Juankada With your @[61580337497087:2048:Juana Babe Ashley]! Usap tayo, guys 😄💬

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",8207,"11/13/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/1898610107387199/,0,0,Live,,,,,Lifetime,9826,9244,8497,1848,5055,1594,912,912,,,755361.446,106.358,0,0,,
122151540146654483,61569634500241,"Juan365 Live Stream","TGIF! 😎

Friday na — pahinga, kwentuhan, at konting thrill 

You know where the fun starts, Juankada 😉

#juanababes #Juan365livestream  #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/13/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0qo6Nn4z8owRceBfGH7VDhRRBrbCn2QDByB6b6mzn7VwCNrx7BhdkgNHNFqwCJQhUl,0,0,Photos,,,,,Lifetime,2101,974,178,107,55,16,84,74,10,,,,,,,
122151531296654483,61569634500241,"Juan365 Live Stream","Countdown ON! ⏳ ABANGAN ang livestream kasama si Juana Babe Ashley — don’t blink, baka may ma-miss ka! 🫣

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/13/2025 19:07",N/A,https://www.facebook.com/juan365livestream/posts/pfbid023LLGc213rkK2JuzM25xP94R1PCWN6iqnQ8o57JhxvcN7ZPpUwMNjcZ7w4ddd4Vvrl,0,0,Photos,,,,,Lifetime,2089,951,195,121,45,29,87,79,8,,,,,,,
122151492260654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/13/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02EyFYLWGFBYsLqfyVbRva3nMcBwVamsddMJ6hE2niatxeVnqri57EThZQZmUmS7krl,0,0,Photos,,,,,Lifetime,1768,828,143,81,44,18,92,66,26,,,,,,,
122151487982654483,61569634500241,"Juan365 Live Stream","Don’t wait — exciting games await! ✨

👀Visit www.juan365.com today!

#juanababes #juan365livestream #Juan365PH",,0,"11/13/2025 05:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid024vHevfVHYZQiruace1Q5Apf2hmVVrMU8YGko5zgnRKhEZbJEbr1xLjbFiTXJtnmal,0,0,Photos,,,,,Lifetime,2081,893,175,115,41,19,74,54,5,15,,,,,,
122151480314654483,61569634500241,"Juan365 Live Stream","Take it easy today, Juankada. Give yourself some love and rest!

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/13/2025 03:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0DhkhBLE5pmRDCGLpah7nTmiRMZh3TfrcTNWkz1GW9JTxkivKVGxm44Vh3muLbZD6l,0,0,Photos,,,,,Lifetime,1149,592,126,79,30,17,22,21,1,,,,,,,
2585976128441412,61569634500241,"Juan365 Live Stream","Juanababe Sena and Jam","LIVE na tayo mga Juankada! 🚀 Tara, samahan niyo kami ni@[61580395595183:2048:Juana Babe Jam]m and@[61580361006776:2048:Juana Babe Sena]a let’s make this stream epic!

#juanababes #Juan365livestream #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7244,"11/12/2025 23:29",uploaded,https://www.facebook.com/juan365livestream/videos/2585976128441412/,0,0,Live,,,,,Lifetime,8644,7226,7145,1616,3469,2060,702,702,,,488337.45,77.464,0,0,,
122151448700654483,61569634500241,"Juan365 Live Stream","Anong laman ng puso mo today? Hugot, saya, o tawa — lahat welcome dito sa JUAN FREEDOM WALL 💬

Comment mo na at baka ma-feature ka sa next livestream! 🎥

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/12/2025 22:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02uJ1EZQPEHgns2RmAZCnhyXvZBqnmMxRpvMEur7pJnGDaQDCQfGscoMsnmcd6QUZyl,0,0,Photos,,,,,Lifetime,2226,1061,198,101,75,22,96,90,6,,,,,,,
122151441056654483,61569634500241,"Juan365 Live Stream","You’re on the right track, Juankada! And every step you take is bringing you closer to your goals. Keep pushing — your hard work is paying off!

#juanababes #juan365livestream #juan365 #AllInJuanSaSaya",,0,"11/12/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0fU5N6SGJhnVAMBsQFwQc6Vi8zEYNmD1r7xr2CBmqh8bo7fTwBbxHTu2jPsQVrfmZl,0,0,Photos,,,,,Lifetime,1671,857,157,89,47,21,41,40,1,,,,,,,
122151431156654483,61569634500241,"Juan365 Live Stream","Afternoon chill with your favorite Juanababes starts at 3:30 PM ☁️✨ 

Don’t miss the fun, join the LIVE Juankada.🤗

Juana Babe Sena | Juana Babe Jam

#juanababes #Juan365livestream #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/12/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02xyBZo1dJU1nDh5wNvKPcczGjC6vNrE5AtQ2VKqZm2XMvsH5iaxwyecQp9da76zXAl,0,0,Photos,,,,,Lifetime,1749,898,132,90,32,10,42,36,6,,,,,,,
122151400346654483,61569634500241,"Juan365 Live Stream","Congrats Juankada! 🤗
Keep it fun, keep it safe — play responsibly.🧡

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #TheResponsibleJuan",,0,"11/12/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02G4vNWfGrRSEU5zvVmgPhyVEWBCfVJfUyWNh94GdKnDRLTzk3fz7oVM1ZM9jhrtH7l,0,0,Photos,,,,,Lifetime,2226,1203,186,110,58,18,96,78,18,,,,,,,
122151395696654483,61569634500241,"Juan365 Live Stream","Feeling lucky today? 💸 Try mo na kay Juan365! Play responsibly, have fun, at i-enjoy ang bawat moment ng iyong game!

#juanababes #juan365livestream #juan365 #TheResponsibleJuan",,0,"11/12/2025 05:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02VQ8QmYoDH54fF28jcS7KqUpeWiNdGSTt4ymvUSZ7QN2FD8ozJc8FXuPAheaC369Nl,0,0,Photos,,,,,Lifetime,1050,565,119,74,28,17,30,25,5,,,,,,,
122151390440654483,61569634500241,"Juan365 Live Stream","Warning: too hot to handle 🔥 A little mystery, a lot of power ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365","Warning: too hot to handle 🔥 A little mystery, a lot of power ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365",23,"11/12/2025 03:31",N/A,https://www.facebook.com/reel/1381693703584475/,1,0,Reels,,,,,Lifetime,3599,1059,544,310,114,120,74,74,,,24199.978,8.799,,0,,0
25272870839068486,61569634500241,"Juan365 Live Stream","Kapit lang mga sis! Stream na naman tayo","💄 Kapit lang mga sis! Stream na naman tayo — chikahan, tawan, at konting pa-slay lang 😉 wit@[61580479407070:2048:Juana Babe Zell]ll an@[61580337497087:2048:Juana Babe Ashley]ey ��

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",7555,"11/11/2025 23:30",uploaded,https://www.facebook.com/juan365livestream/videos/25272870839068486/,0,0,Live,,,,,Lifetime,10166,7704,7161,2033,3599,1529,921,921,,,589829.662,77.476,0,0,,
122151357056654483,61569634500241,"Juan365 Live Stream","Caught you smiling while watching🫣

Admit it — you watched twice😝

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365","Caught you smiling while watching🫣

Admit it — you watched twice😝

Music used belongs to its rightful owner. No copyright infringement intended.
#juanababes #Juan365livestream #Juan365PH #Juan365",12,"11/11/2025 20:00",N/A,https://www.facebook.com/reel/814800794737717/,1,0,Reels,,,,,Lifetime,1328,704,145,107,27,11,40,40,,,7619.65,7.681,,0,,0
122151346328654483,61569634500241,"Juan365 Live Stream","Good vibes, tawa, at chill moments lang! 🎊 DUO FOR FUN is da BEST — join na sa LIVE!🫰

Juana Babe Ashley | Juana Babe Zell⚡️

#juanababes #Juan365livestream
#AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 17:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0T6TRghuEPSrCZZ54CunHUPezHjmH7SRw4GH9d1aBiAfattJzXFzP5c4pQUuJMcCzl,0,0,Photos,,,,,Lifetime,2050,956,181,124,36,21,65,59,6,,,,,,,
122151322070654483,61569634500241,"Juan365 Live Stream","Celebrating all the winners today! 🎉🥂
Keep the fun alive, play with heart, and stay responsible! 💖🎮

#juanababes #Juan365livestream #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365 #theresponsiblejuan",,0,"11/11/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0319yXo5EYTsABvsyeXQQ9Dm3MvJtqhXU8haPB5Lkomfo14iVk9FWR64iMcX5KEX2dl,0,0,Photos,,,,,Lifetime,2293,1175,160,95,50,15,98,67,31,,,,,,,
122151314924654483,61569634500241,"Juan365 Live Stream","Peace of mind? Check. ✅ Funds mo, secure at laging ready kay Juan365!

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365",,0,"11/11/2025 05:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid036em3dtwnDMQd8KUMnThA3MvyQEBbjaNNn18XvAohHva87ALiiF2WDrXwfYNVwrYDl,0,0,Photos,,,,,Lifetime,1403,681,139,81,35,23,30,28,2,,,,,,,
