"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122146310792654483,61569634500241,"Juan365 Live Stream","We're back, Juankada! 
⏰12:00PM-2:00PM -Juanbabe JAM & ABI
⏰6:00PM-8:00PM - Juanbabe  ZELL & SENA 
Dahil miss na miss namin kayo,may inihanda kaming special surprise para sa inyo. 🎁
Tutok lang sa livestream mamaya — siguradong ayaw niyong palampasin! 

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada","We're back, Juankada! 
⏰12:00PM-2:00PM -Juanbabe JAM & ABI
⏰6:00PM-8:00PM - Juanbabe  ZELL & SENA 
Dahil miss na miss namin kayo,may inihanda kaming special surprise para sa inyo. 🎁
Tutok lang sa livestream mamaya — siguradong ayaw niyong palampasin! 

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada",33,"09/24/2025 18:00",mixed,https://www.facebook.com/juan365livestream/videos/2033128567438950/,1,0,Videos,,,,,Lifetime,1397,702,167,113,29,25,62,62,,,,8604.544,7.164,0,0,0,
122146229732654483,61569634500241,"Juan365 Live Stream","WAVE YOUR FINGER , Update Juan365 App Today! 📲

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya","WAVE YOUR FINGER , Update Juan365 App Today! 📲

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya",14,"09/24/2025 00:23",uploaded,https://www.facebook.com/reel/1100370662247634/,0,0,Reels,,,,,Lifetime,8171,1528,373,199,102,72,141,141,,,,36491.779,5.322,0,,0,
122146136012654483,61569634500241,"Juan365 Live Stream","Isipin bago i tap 🤔 Juankada masarap maglaro kapag may control!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/22/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0rUC1pdBTAZGGGsbVpG4ExWrjQNYP1Ayc5k92Lm42F7RdsLHqwvWucUsWAihjgZMEl,0,0,Photos,,,,,Lifetime,1743,781,203,109,58,36,62,59,3,,,,,,,,
122146080668654483,61569634500241,"Juan365 Live Stream","Live Advisory: Chill mode muna tayo bukas Juankada — baka liparin kami ng hangin eh. 😂 Stay safe!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan #staysafe",,0,"09/22/2025 06:09",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02C9Ya5UGyicgpZFTX2KAxS7ZqniQuPBFExfFKFnMxzxgEkaHqurTYUf7NTEr7uLMNl,0,0,Photos,,,,,Lifetime,1585,721,156,99,36,21,68,66,2,,,,,,,,
122146019078654483,61569634500241,"Juan365 Live Stream","Our take on the fire burning trend.🔥 Juanbabe Jam and abi edition 👯‍♀️

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","Our take on the fire burning trend.🔥 Juanbabe Jam and abi edition 👯‍♀️

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",38,"09/21/2025 21:01",mixed,https://www.facebook.com/reel/1004812128383272/,1,0,Reels,,,,,Lifetime,2872,959,182,138,33,11,90,90,,,,21581.621,9.022,0,,0,
122146014500654483,61569634500241,"Juan365 Live Stream","⏰2:00PM-4:00PM  | Juana Babe Jam 
⏰6:00PM-8:00PM  |Juana Babe Sena  & Juana Babe Zell 

Dalhin ang tropa para masulit! Walang iwanan! Ang daming pasabog mamaya Sama-sama tayong mag-enjoy sa Juan365 LIVE🥳💸

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/21/2025 20:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0234PUiRoxKTUnMk8Kp2WgPNwzLYdBewByyNzW1ZFz3RjGNfyCNMYNDDfYcP5dhRrml,0,0,Photos,,,,,Lifetime,2635,1121,156,105,24,27,91,66,25,,,,,,,,
122145971054654483,61569634500241,"Juan365 Live Stream","Congrats sa mga nakatanggap ng free credits Juankada🎉
⏰ Reminder: Valid for 48 hours only — gamitin agad!
#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/21/2025 06:50",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0tPutRxGttTb8HvF2zKZyHZiDoP34ss4HvELLTtQrt91opEVPTLrjiTnboYCiaEuYl,0,0,Photos,,,,,Lifetime,3202,1520,249,152,64,33,172,130,42,,,,,,,,
122145893102654483,61569634500241,"Juan365 Live Stream","Juankada, may wishlist ka na ba ngayong Pasko? patingin naman ng wishlist niyo , Malay mo diba! Abang-abang lang👀

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/20/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0JD6No5ffa1sPjrCKM6pDu2Vt4EqDhAw2M6nNs8a6mnhUMpNcZDrypKHLFpzhyDd3l,0,0,Photos,,,,,Lifetime,3080,1288,226,130,82,14,163,157,6,,,,,,,,1
122145887690654483,61569634500241,"Juan365 Live Stream","⏰2:30PM-4:30PM  | Juana Babe Jam
⏰5:00PM-7:00PM  | Juana Babe Abi
⏰7:30PM-9:30PM  | Juana Babe Sena & Juana Babe Zell 
May pasabog na naman sa livestream! Don’t miss it, Juankada!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/20/2025 19:30",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Y7B1GyNBsGsJHNewxss89GaHUfaGbf3mLpmWUN8PiL1qW4uymdN8mojzPC2Vv5Mol,0,0,Photos,,,,,Lifetime,2556,1173,157,116,29,12,77,68,9,,,,,,,,
122145884936654483,61569634500241,"Juan365 Live Stream","🎉👑 THE LOYAL JUAN WINNERS! 👑🎉

Grabe, loyalty is POWER! 💪💙🧡 Congrats sa ating solid Juankada na nanalo ng FREE 300 Rewards Credits!
Salamat sa walang sawang suporta — kayo ang dahilan bakit mas exciting araw-araw sa Juan365! 💙🧡

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/20/2025 18:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0RL8HzoiQWLNj1FV1etjmjmuRvFtVsNkVfxhaN61w4JWnrmv33cAQ3nHu11xcCoRYl,0,0,Photos,,,,,Lifetime,5366,2019,295,188,84,23,414,343,71,,,,,,,,
122145844022654483,61569634500241,"Juan365 Live Stream","Congrats sa mga nakatanggap ng free credits Juankada🎉

⏰ Reminder: Valid for 48 hours only — gamitin agad!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/20/2025 07:29",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0mdQpdZktKx7Ypgn1qasbhyhhuD5yr8osSK9BKkZx5MLtjRC1fAL2GcuNpJpeFBUhl,0,0,Photos,,,,,Lifetime,2826,1253,140,85,49,6,157,132,25,,,,,,,,
122145748604654483,61569634500241,"Juan365 Live Stream","Where actions = rewards? Juan App,Juan365 yan.
I-download mo na at simulan ang rewarding journey mo Juankada!

#juanababes #Juan365livestream #Juan365PH 
#AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"09/19/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Kvur7Z8mwdCgCFn7LYdHRMSp9bpbNMJJeLQKEVNwuMdpkBmYLUt7rzDYiJ15cfHKl,0,0,Photos,,,,,Lifetime,2263,1000,150,103,27,20,72,66,6,,,,,,,,
122145740642654483,61569634500241,"Juan365 Live Stream","⏰2:30PM-4:30PM  | Juana Babe Jam
⏰5:00PM-7:00PM  | Juana Babe Sena
⏰7:30PM-9:30PM  | Juana Babe Abi & Juana Babe Zell
Mas masaya kapag sama-sama! LIVE tayo mamaya sa Juan365 livestreams — dalhin ang tropa at sabay tayong mag-enjoy!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/19/2025 18:14",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02a79snDdnCkfXckZTLLYUsipKEmLjZRsomzeNqsDKqMuGL2TFuthtKqQYv6Nf2eYQl,0,0,Photos,,,,,Lifetime,3184,1314,253,159,64,30,157,137,20,,,,,,,,
122145717404654483,61569634500241,"Juan365 Live Stream","Da best duo talaga! Ang lamig ng boses🥶👨‍🎤

Binibiro lang kita beh 👀 -Juan G 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","Da best duo talaga! Ang lamig ng boses🥶👨‍🎤

Binibiro lang kita beh 👀 -Juan G 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",60,"09/19/2025 08:45",mixed,https://www.facebook.com/juan365livestream/videos/1349472340229404/,1,0,Videos,,,,,Lifetime,1035,674,104,76,18,10,91,91,,,,10556.085,12.091,0,0,0,
122145709850654483,61569634500241,"Juan365 Live Stream","Congrats sa mga nakatanggap ng free credits Juankada🎉

⏰ Reminder: Valid for 48 hours only — gamitin agad!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/19/2025 07:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0jEH3W8aukMQ5kfxyPiSLV86cdHsj2o9FqNdF1h2h4hk4sFrzgKJ3xZcbQRq2vtzLl,0,0,Photos,,,,,Lifetime,4897,2071,207,130,64,13,286,183,103,,,,,,,,
122145673796654483,61569634500241,"Juan365 Live Stream","Sama-samang mag-enjoy, pero laging responsable. 🙌 Keep the game safe and exciting, Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #TheResponsibleJuan","Sama-samang mag-enjoy, pero laging responsable. 🙌 Keep the game safe and exciting, Juankada! 🧡

#juanababes #Juan365livestream #Juan365PH #AllInJuanSaSaya #TheResponsibleJuan",10,"09/19/2025 03:01",N/A,https://www.facebook.com/juan365livestream/videos/2184083718740426/,1,0,Videos,,,,,Lifetime,1143,766,164,106,30,28,37,37,,,,4026.696,4.58,0,0,0,
122145639446654483,61569634500241,"Juan365 Live Stream","The Loyal Juan ✨
Get a chance to win FREE 300 Rewards Credits 
📅 Date of Raffle: September 20, 2025 (Saturday)
📍 Where: Juan365 Live Streams
⏰ Time: 2:30PM–4:30PM | 5:00PM–7:00PM | 7:30PM–9:30PM

📌 Mechanics:
Mag-send ng screenshot sa Juan365 Live Stream Page messenger na naka-join at follow ka sa mga sumusunod:
- Juan365 Live Stream Facebook Page
- Juana Babes Facebook Page
- JuanaBabes Official Facebook Group

Nasa Comment Section ang mga sumusunod na Page at Group na kailangan Salihan at Ifollow.

⏳ Deadline of sending screenshots: September 20, 2025 (Saturday), 1PM only.

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/18/2025 21:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02BCBARxGLseokCxX3kPeEEHPB1Ebi4uBoterDGXGsNw1gQMSipiWN1zoYRyPgePxil,0,0,Photos,,,,,Lifetime,16051,4039,758,330,306,122,797,761,36,,,,,,,,
122145622922654483,61569634500241,"Juan365 Live Stream","May sorpresang good vibes for everyJuan! 
kaya tutok lang, makisaya, at huwag magpahuli.😍
 
 ⏰2:30PM-4:30PM l ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/18/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid062wXadYvjUtLiFWHBD4AyxsN9gwEtAKUe6Njwu2H8iSzLPHfj37kkdgS3LX2eDf5l,0,0,Photos,,,,,Lifetime,3981,1659,172,134,25,13,178,102,76,,,,,,,,
122145588338654483,61569634500241,"Juan365 Live Stream","Congrats sa mga nakatanggap ng free credits Juankada🎉

⏰ Reminder: Valid for 48 hours only — gamitin agad!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/18/2025 07:02",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02xbtNiFp9bUhNM92TMrpAJHjPshTrLh4UTr8VapJTdMwtaTUJncvSLCzGu2tBurYBl,0,0,Photos,,,,,Lifetime,6745,2772,273,168,84,21,446,286,130,30,1,,,,,,
122145482978654483,61569634500241,"Juan365 Live Stream","After mag-register, claim your bonus agad! 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","After mag-register, claim your bonus agad! 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",10,"09/17/2025 21:00",uploaded,https://www.facebook.com/juan365livestream/videos/681125924378882/,1,0,Videos,,,,,Lifetime,1223,883,148,101,34,13,66,66,,,,5100.095,5.598,0,0,0,
122145473834654483,61569634500241,"Juan365 Live Stream","Juan365 LIVESTREAM today! 
📢 Huwag pahuli — may pamimigay ulit ng FREE credits at more!

 ⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/17/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid021BHdHxq6sgyxJ7SxdooKbZz7qPG1PcnYo2WaGo54zcQ19PrwrDrhyVaXkXvYyAvMl,0,0,Photos,,,,,Lifetime,2784,1311,217,144,48,25,107,66,41,,,,,,,,
122145444908654483,61569634500241,"Juan365 Live Stream","🎄 The BER vibes are strong — 100 days nalang pasko na!
Tutok lang sa livestream! Baka ikaw na ang unang makatanggap ng surprise FREE credits galing kay Juan365! Huwag magpahuli!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/17/2025 08:45",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02KKRBETwrnpHCk5Z6HFDR4kqVQencqYH8m5MmXUNtKARiqbpy1fj3dVygkanjbzNhl,0,0,Photos,,,,,Lifetime,2231,1085,136,110,18,8,71,61,10,,,,,,,,
122145441332654483,61569634500241,"Juan365 Live Stream","💥Boom!🔥 May freebie ka na naman—credits from Juan365! Congrats! 🔥

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/17/2025 07:45",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02HuHqvpkEpAaCYKv21Fn8mQmV6bfKJ4g9pNpyxaKKgWAv7fWLLauBZG9UbyGPwZMKl,0,0,Photos,,,,,Lifetime,4018,1815,207,150,50,7,184,137,47,,,,,,,,1
122145355136654483,61569634500241,"Juan365 Live Stream","Muling paalala sa mga bawat nakaka usap Juankada!
Maging alisto at mapanuri, Siguruhing legit ito .

#juanababes #Juan365livestream #Juan365PH #JuanKada #TheResponsibleJuan #JuanAlert",,0,"09/16/2025 22:09",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02tSeBXoF6fiad8rVfcbJUPncqm6AgGG8Mpc5dXJJ2ubKHgYh9K3W2LorjeNbu28ySl,0,1,Videos,,,,,Lifetime,,500,53,48,5,0,16,16,,,,,,,,,
122145341360654483,61569634500241,"Juan365 Live Stream","Tuloy-tuloy ang pamimigay ng FREE credits! 
Abangan ang livestream mamaya kasama sina Juanbababe ZELL and ABI😍
 
 ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/16/2025 19:32",N/A,https://www.facebook.com/juan365livestream/posts/pfbid021fnpmdBBLeZmRx4kCTq8mQnCqpCjD9tghx1eN8LDfzjCLZHrNtNq6gG4DA4fmzcsl,0,0,Photos,,,,,Lifetime,2350,1051,123,95,15,13,88,67,21,,,,,,,,
122145300080654483,61569634500241,"Juan365 Live Stream","🎉 Congrats! Your FREE Credits are waiting at Juan365 Account 🎉

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/16/2025 07:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0rGxzJXhu3vKnjApYHjJL52oZs1kbocdjNu3mCqRyLrCuo3SDE4NGRjMYECm1whel,0,0,Photos,,,,,Lifetime,5146,2104,232,125,88,19,224,189,35,,1,,,,,,
122145179960654483,61569634500241,"Juan365 Live Stream","🎉 Jackpot! Enjoy your FREE Juan365 Credits 🎉

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/15/2025 07:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0bKhpYN6MN4LCFb9GQb9TDvMBbeMBFusLVZ8rCKfdV5F3b2e1csPGR3M774dDXaipl,0,0,Photos,,,,,Lifetime,4962,2237,209,134,50,25,233,176,57,,,,,,,,
122145154304654483,61569634500241,"Juan365 Live Stream","🤯OMG! 10,000 followers na tayo, Juankada! 🥳🎉

Solid ang support n’yo from day one hanggang ngayon! 🙌🔥
Pero teka lang… hindi pa dito nagtatapos 👀💥

May SURPRISE FREE GIVEAWAY kami para sa inyo! 🎁💸 Abangan sa Juan365 Live Stream ang mechanics para makasali sa ating 10K Special!!!
Kaya kapit lang—this is for EveryJUAN! 🫶

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/15/2025 04:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid033GwrGWhseZYfkSoL39LRkSmpEgPoNtZwuMgVwz2sjzNhDpmn2UbN4XiA34BvaSmal,0,0,Photos,,,,,Lifetime,7787,3428,408,282,86,40,403,338,65,,,,,,,,
122145098888654483,61569634500241,"Juan365 Live Stream","⏰ 11AM na, Juankada! 💸 Time to claim your Money Rain!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","⏰ 11AM na, Juankada! 💸 Time to claim your Money Rain!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",11,"09/14/2025 20:01",N/A,https://www.facebook.com/juan365livestream/videos/1314183370060540/,1,0,Videos,,,,,Lifetime,1532,910,110,86,15,9,41,41,,,,4372.246,3.572,0,0,0,
122145093128654483,61569634500241,"Juan365 Live Stream","Hindi mo dapat palampasin ‘to Juankada! 
Abangan ang kanilang livestream mamaya, na kung saan non-stop ang pa FREE credits to everyJuan!🔥

⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/14/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Vzy5MRTUrvnJdNmvLkmR3D5T6E6vM8dD1wHHvNqsybA15naFXXpRZuSoJ7D4SzS1l,0,0,Photos,,,,,Lifetime,8085,4332,298,197,80,21,429,294,135,,1,,,,,,
122145055286654483,61569634500241,"Juan365 Live Stream","Congratulations on winning FREE Juan365 Credits!🤩

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/14/2025 07:08",N/A,https://www.facebook.com/juan365livestream/posts/pfbid031wjadE7DHsCifeuo2rNeNtAiRfkaXamUw2YWBLmeuFGcoAvQkc3okUNcQuA1Sieal,0,0,Photos,,,,,Lifetime,17306,9178,419,282,120,17,825,650,175,,,,,,,,1
122144975948654483,61569634500241,"Juan365 Live Stream","🌠 Sunday JuanMotivate , Kaya kapit lang — your moment is on the way!

#juan365livestream #JuanMotivate #Juan365PH #TheResponsibleJuan #juanababes",,0,"09/13/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02pJAHAHgGZFdcMFAtojYgo7V8oEy7BVpNwm2SyRDeSi68TDZ7WhNKkzQpTXYEwLDRl,0,0,Photos,,,,,Lifetime,4013,1823,236,141,68,27,148,135,13,,,,,,,,
122144965892654483,61569634500241,"Juan365 Live Stream","🔔 Abangan ngayong araw, Juankada!
Live na live ang kulitan at pa- free credits kasama ang Juanababes
Tutok na para hindi ma-miss! 

⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/13/2025 18:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0SiHayZgyvsqz3PZYjrZyRFqm7zERCCTNtJT3MZ9V3scRZsdRyWZV6X8rGUddEQaKl,0,0,Photos,,,,,Lifetime,4765,1877,200,152,29,19,202,119,83,,,,,,,,
122144929262654483,61569634500241,"Juan365 Live Stream","💸 Lucky day! Congratulations on winning FREE Juan365 Credits!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/13/2025 07:21",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0Qrw4F79RW5b7BK4JbN7qRDk5hMAJr7rNiVXKCYCMLc81xC9ze7Qu6bNJM1FPUunol,0,0,Photos,,,,,Lifetime,5813,2528,195,135,49,11,553,272,281,,,,,,,,
122144861660654483,61569634500241,"Juan365 Live Stream","One click away sa saya—download Juan365 app na!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/13/2025 00:25",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0L1pruSTXsvpbKC9pdGwNjn6yyF5Hfq8ExKuW44azAAjswp6Go1mpSn5Kqw9kWM5fl,0,1,Text,,,,,Lifetime,,621,44,41,3,0,14,13,,1,,,,,,,
122144844494654483,61569634500241,"Juan365 Live Stream","Happy Saturday, Juankada! 
Habang relax-relax tayo, trivia time muna:👇

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/12/2025 21:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0n6w36dx6GzWJn6ezCmn4yqDgy8VD6QKxrYDdye5soE4FsE66z1ddMUpk6JnNCcsSl,0,0,Photos,,,,,Lifetime,3503,1691,164,117,36,11,139,122,17,,,,,,,,
122144826806654483,61569634500241,"Juan365 Live Stream","👀 It’s livestream day, Juankada!
Abangan at makisaya kasama ang Juanababes 💃
Baka ikaw na ang susunod maka receive ng FREE credits kay Juan365!

⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/12/2025 18:01",N/A,https://www.facebook.com/juan365livestream/posts/pfbid055a6VsuC3n6imwTSKjTv9VCyLgV7h9WaAMPEZhGP1xAadPJW6HCbtAwXY7HYp81Ll,0,0,Photos,,,,,Lifetime,3592,1619,126,92,18,16,141,64,77,,,,,,,,
122144801072654483,61569634500241,"Juan365 Live Stream","Congratulations deserved niyo Juankada ng FREE JUAN365 CREDITS👏
At syempre, ang BEST RESPONSIBLE TIP na may free 500 credits ay para kay 
👉 SARAH JANE SOLIS! 

Salamat sa lahat ng sumali, Juankada — Tutok lang sa livestream everyday!

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/12/2025 08:45",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02s9cbYZjvstYb4X4ZLw6LRJXTCfUM4eyoztqcMaaY1nTfy4UexKRVDTHFcKWbygTSl,0,0,Photos,,,,,Lifetime,3664,1580,137,102,24,11,459,229,230,,1,,,,,,
122144787326654483,61569634500241,"Juan365 Live Stream","Congratulations on winning FREE Juan365 Credits!🎉 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/12/2025 07:10",N/A,https://www.facebook.com/juan365livestream/posts/pfbid0yPY8CCC762fFFmfgCo9Ha1af3rReX2ENNSCaVyaYvVg4FaYxdM6qrchakgzPBHSrl,0,0,Photos,,,,,Lifetime,4816,1995,159,114,32,13,651,282,369,,,,,,,,
122144685830654483,61569634500241,"Juan365 Live Stream","Tipong patulog ka na… tapos naka-high volume ang speaker😱🤣

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan","Tipong patulog ka na… tapos naka-high volume ang speaker😱🤣

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",29,"09/11/2025 21:01",mixed,https://www.facebook.com/reel/2174840719670983/,1,0,Reels,,,,,Lifetime,1541,923,102,85,3,14,58,58,,,,15383.315,11.98,0,,0,
122144646248654483,61569634500241,"Juan365 Live Stream","Eto na ang moment! 🤗
Excited kana ba makipag kulitan live at humakot ng pa-FREE CREDITS kay Juan365?
Kitakits mamaya sa Juan365livestream.

⏰2:30PM-4:30PM l ⏰5:00PM-7:00PM | ⏰ 7:30PM-9:30PM

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/11/2025 19:00",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02h2cLyE3JtdFL35GctsrnSZTA5122FdpEf51BV1wQ6BzrYcMXnXxqeZmCwokaU4hLl,0,0,Photos,,,,,Lifetime,3594,1550,130,96,18,16,133,72,61,,,,,,,,
122144619344654483,61569634500241,"Juan365 Live Stream","Congratulations on winning FREE Juan365 Credits!🎉 

#juanababes #Juan365livestream #Juan365PH #Juan365 #AllInJuanSaSaya #JuanKada #TheResponsibleJuan #juantambayan",,0,"09/11/2025 08:37",N/A,https://www.facebook.com/juan365livestream/posts/pfbid02wwSmQ9naeeVvtZCWMgfeYZakMMHpDb6MbmL83R1WUVueHc93s9TkypqeX1gCm31yl,0,0,Photos,,,,,Lifetime,4799,2161,166,113,47,6,443,199,244,,,,,,,,
