"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Link Clicks","Matched Audience Targeting Consumption (Photo Click)","Approximate content monetization earnings",Views,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)"
122163202154762707,61572881214141,Juan365,"Kadalasan sa ating mga Pilipino, nagpupunta lamang sa sementeryo tuwing Araw ng Undas o kapag may libingan. 

Pero paano kung ang lugar na ito ay nagsilbi ng espasyo na hindi maiwanan? Kilalanin natin nang kaunti ang isa nating beneficiary na may di-pangkaraniwang tahanan.

Abangan ang kaniyang buong kwento mamaya 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya",,0,"10/24/2025 23:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0e8KNffca2PuP9PJaymKpprYokYXdZtnxX7SsKnSEUWnZhG9zbQEV4z6cz84VXUxwl,0,1,Videos,,,,,Lifetime,4684,185,142,43,0,53,53,,,0,,,,,,
122163193538762707,61572881214141,Juan365,"Comment mo nga ‘yung linyang palagi mong sinasabi tuwing game time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/24/2025 21:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02KC6iHBTf55gHV6gFh9AKxYSAERSWs5NepktaqyQy3WNP8GA6gfBo939C4okw22XEl,0,0,Photos,,,,,Lifetime,14162,585,264,279,42,577,483,,94,0.22,24556,1,2,,,
122163171566762707,61572881214141,Juan365,"Walang talo, may balik palagi sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Walang talo, may balik palagi sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",9,"10/24/2025 17:00",mixed,https://www.facebook.com/reel/783465131356048/,1,0,Videos,,,,,Lifetime,6303,394,242,101,51,199,199,,,0,6786,,,21112.014,3.878,0
122163106580762707,61572881214141,Juan365,"Type your answer below, Juankada! 👇 Tingnan natin kung sino talaga ang swerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/24/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0DyG5EQUn8e3pcoapfLYN2KjQYESM3Xot8xHYYEMCA1CpGY2CusCAvmEHLH5zFb8Ll,0,0,Photos,,,,,Lifetime,15142,705,336,300,69,640,561,,79,0.24,26610,,1,,,
122163074072762707,61572881214141,Juan365,"JUAN MILLION? Hindi na!
2 MILLION JUANKADA na tayo! 🎉
Kaya doble rin ang pa-surpresa, hindi lang iPhone 17, may DALAWANG iPhone 17 Pro pa na ipamimigay ni Juan!
Share mo na ‘to, Juankada — baka ikaw na ang susunod na masurpresa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","JUAN MILLION? Hindi na!
2 MILLION JUANKADA na tayo! 🎉
Kaya doble rin ang pa-surpresa, hindi lang iPhone 17, may DALAWANG iPhone 17 Pro pa na ipamimigay ni Juan!
Share mo na ‘to, Juankada — baka ikaw na ang susunod na masurpresa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",43,"10/24/2025 03:01",uploaded,https://www.facebook.com/reel/1480106316535292/,1,0,Videos,,,,,Lifetime,324142,53679,36636,6765,10278,810,809,1,,1.34,619877,,,5255039.502,9.958,0
122163059600762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/24/2025 01:25",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02DQ4SponEKNhLukVA88jAY7VL7fWYxX3SUbmuQbqMHtV9X8w6fwCHR8JYjv7PpA3Nl,0,0,Text,,,,,Lifetime,8224,325,209,73,43,787,787,,,0,10,3,,,,
122163048896762707,61572881214141,Juan365,"Ang dami mong pwedeng i-claim! — lahat may bonus sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Ang dami mong pwedeng i-claim! — lahat may bonus sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",10,"10/24/2025 00:00",N/A,https://www.facebook.com/reel/1987686608744925/,1,0,Videos,,,,,Lifetime,20075,687,418,176,93,498,415,83,,0,23326,,,57192.921,2.856,0
122163032444762707,61572881214141,Juan365,"Kaya mo bang hulaan kung alin dito, Juankada?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/23/2025 21:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0W8cPquNQKvo9zn9S7sK4fH3cDJjQY6G16oDpgxxPJ4zDd6WrtEKHCQk4VnLvnSXKl,0,0,Photos,,,,,Lifetime,26323,821,400,347,74,1274,1048,33,193,0.45,44853,5,4,,,
122162997458762707,61572881214141,Juan365,"9 Fridays before Christmas — ang bilis! Tuloy-tuloy ang saya with Juan365!

How to Join:

1️⃣ Like and follow JuanBingo  ( https://www.facebook.com/Juan365Bingo )

2️⃣ Share this post, mention Juan365 in your caption, and use #Juan365 #AllInJuanSaya

3️⃣ Tag 3 friends, i-comment ang iyong User ID, at i-attach ang screenshot bilang patunay na nagawa mo na lahat ng mechanics

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/23/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02KbMtpMDep49JziD4WtESqpTrL46zSC8K5ThMfxkpcsPyUsyxKmmh86iRf1a9wE3Wl,0,0,Photos,,,,,Lifetime,13730,792,351,281,160,559,485,,74,0.22,25063,2,,,,
122162930948762707,61572881214141,Juan365,"3 steps to swerte:
① Download 📲
② Register 🧾
③ Claim up to 500 bonus
Easy diba?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/23/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02TMJjyLj7hDyXQ65sgFFQ7YVgHxy9DDb5LYGp8NkNHsbTDN3TaCTT1qmdJECtuz4Rl,0,0,Photos,,,,,Lifetime,14827,408,227,113,68,540,447,1,92,0.27,25693,4,1,,,
122162907524762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/23/2025 04:06",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid026DCrfDxUjFEsnNaSBeF9y1RPQ39CnfxRS6GyzhwPFJorTyTuZ6UyF2tfpJ1JFScXl,0,0,Text,,,,,Lifetime,7647,294,195,47,52,588,588,,,0,2,1,,,,
122162894882762707,61572881214141,Juan365,"Comment na Juankada, kung ready ka na sa swerte!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/23/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0vCyJPDQnTiTdsQ8xSeLkfHPDwq3qqF2ZLpwfVMgkdBhh854vWNqmZg7VgY3Vv2iPl,0,0,Photos,,,,,Lifetime,19722,852,349,448,55,813,703,2,108,0.34,34126,4,,,,
122162869016762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/23/2025 01:32",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zwR8okhXJ7CXx1jNita56JZHEvxsdXGXHngS7TytJAWWYwk7zTVGFoVU5Kxc8Hi8l,0,0,Text,,,,,Lifetime,6807,233,175,58,0,601,601,,,0,,,,,,
122162854682762707,61572881214141,Juan365,"Nako po! Caught in the act si Juankada! 😂

Kaya dapat marunong magpigil at alam kung kailan TITIGIL.

WAG IKUNSINTI ang walang control — Play Responsibly, Juankada! 🫡

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/23/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0uoVT5e9ErxeqbJhY7gSSt88QyaJpnNbujRCxriFp9qDqP2RgVKT6UpN8kChUxZPpl,0,0,Photos,,,,,Lifetime,14232,454,211,213,30,544,455,,89,0.19,23608,2,1,,,
122162826950762707,61572881214141,Juan365,"JUANKADA, hindi pa huli para sumali! 🎉

May chance ka pa manalo ng 📱 phone, ⌚ watch, 🎧 earphones, o 💸 credits!

’Wag magpahuli — baka ikaw na ang next masurpresa ni Juan! 😉

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream
    
#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","JUANKADA, hindi pa huli para sumali! 🎉

May chance ka pa manalo ng 📱 phone, ⌚ watch, 🎧 earphones, o 💸 credits!

’Wag magpahuli — baka ikaw na ang next masurpresa ni Juan! 😉

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream
    
#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",28,"10/22/2025 20:30",uploaded,https://www.facebook.com/reel/4065797190398605/,1,0,Videos,,,,,Lifetime,39274,845,565,177,103,221,221,,,0.02,42441,,,112268.69,2.855,0
122162803940762707,61572881214141,Juan365,"Kung ikaw gagawa ng sariling slot machine, anong theme mo gusto? 😎
Comment below, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/22/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zNDYS9G355TDyHQijQmoGZ4y3R3CaYamUTN7c26in3BoM2CcxQESFMQzQ4XMzSkVl,0,0,Photos,,,,,Lifetime,11719,346,210,84,52,302,211,37,54,0.13,20498,3,,,,
122162710772762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/22/2025 04:21",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02yzbHjZHPyvCPq92ewfABQuTZS1AfVdXPcX2JDRNdFRm2AzBmcEn2JANxZ83gJ2ywl,0,0,Text,,,,,Lifetime,7423,276,215,28,33,372,372,,,0,7,1,,,,
122162702762762707,61572881214141,Juan365,"Buti nalang good vibes lagi sa Juan365 !

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/22/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid024FJJPqmYSN7e1ym75CJYi6eG28xLT74YCUQst1kCs1wT94hv8SSN79Wq61soJMSAl,0,0,Photos,,,,,Lifetime,19799,655,323,266,66,748,573,71,104,0.33,34131,4,3,,,
122162673824762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/22/2025 00:54",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid025sDgAuCcznuvuWJGaZERNr7vVmf28LQU4T4hEezEBvMzGK7GaTWP8nQjTEYH49LRl,0,0,Text,,,,,Lifetime,6752,346,206,57,83,550,550,,,0,7,2,,,,
122162666516762707,61572881214141,Juan365,"All play, all fun — that’s JuanSports! 

Follow JuanSports  today! 

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/22/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02ziJyQDEQTTH6EFwuoHywTA7z8CLSBaHdpCmdLiaTmHQjxiDqtLd2dmvMBRu3Nyh8l,0,0,Photos,,,,,Lifetime,13600,410,232,122,56,383,302,38,43,0.18,21632,,2,,,
122162650658762707,61572881214141,Juan365,"Comment mo nga kung saan mo ‘yan ilalaban, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Comment mo nga kung saan mo ‘yan ilalaban, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",10,"10/21/2025 21:30",N/A,https://www.facebook.com/reel/822253767168098/,1,0,Videos,,,,,Lifetime,44551,1361,630,633,98,779,779,,,0,50020,,,123040.295,2.86,0
122162612930762707,61572881214141,Juan365,"Wednesday vibes: Chill lang, wag masyado all-in 😉
Remember, Juan knows his limits. 💙

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/21/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0ATupT3ARWRnncoDYLpprKsLxoj5NnxrUAKTLxoJD7m5Emb6aVCnuuVQeENwJJg2bl,0,0,Photos,,,,,Lifetime,9712,435,258,123,54,285,241,,44,0.14,16973,2,1,,,
122162551946762707,61572881214141,Juan365,"📢 Service Advisory

Heads up Juankada! 🚧

GCash and Maya will undergo scheduled maintenance on Oct 22, 2025.

🕒 GCash:
12:00 AM–12:30 AM
5:00 AM–5:30 AM
❌ PayIn (QR/QRPH Scan-to-Pay) unavailable
✅ Payout remains normal

🕒 Maya:
12:00 AM–2:00 AM
5:00 AM–6:00 AM
❌ In-app payments unavailable

Please plan your transactions ahead.
Thank you for your understanding! 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #TheResponsibleJuan",,0,"10/21/2025 09:18",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02a5Bnas8XyNmQxH2kBd5eNGpMAEjNPDUfpwczUYhVW5K8n9h4PkGPGX9DdoiYryzsl,0,0,Photos,,,,,Lifetime,19330,455,252,157,46,536,395,61,80,0.07,32721,5,1,,,
122162539070762707,61572881214141,Juan365,"Arat na mga day Juans, sabay sabay na sumama sa paglipad ng eroplano! Alam mo ha!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/21/2025 08:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02uXmGVEZXkFJMmurJ2yUhJHgy2jqLEc3G3NVcVJ93LEqS8xMeTo72xxhPN2Mcwo71l,0,0,Photos,,,,,Lifetime,12969,480,252,178,50,457,385,2,70,0.19,21742,7,3,,,
122162500388762707,61572881214141,Juan365,"Control your game, control your gastos!
Set your budget limit now para worry-free gaming!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/21/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0C1gX7dZAdL9UwxHZM3TtZ9ttCKZmEzZXxYCaqYTV84g9ArXqxm6MuaMHbWH9g6wcl,0,0,Photos,,,,,Lifetime,23666,469,266,151,52,541,395,34,112,0.44,41283,2,,,,
122162471192762707,61572881214141,Juan365,"Ready ka ba sa ulan ng swerte, Juankada? It’s MONEY RAIN time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Ready ka ba sa ulan ng swerte, Juankada? It’s MONEY RAIN time!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/21/2025 01:01",N/A,https://www.facebook.com/reel/1154636363277663/,1,0,Videos,,,,,Lifetime,35709,613,422,125,66,204,204,,,0.01,38555,,,75782.268,2.168,0
122162429780762707,61572881214141,Juan365,"May mga nasurpresa na… pero hindi pa tapos ang saya! 🎉

📱 Phone, ⌚ Watch, 🎧 Earphones, at 💸 Credits — pwedeng sayo na ‘yan!

Juankada, ‘wag nang magpahuli — sumali na sa #SupresaniJuan at baka ikaw na ang next masurpresa! 😍

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","May mga nasurpresa na… pero hindi pa tapos ang saya! 🎉

📱 Phone, ⌚ Watch, 🎧 Earphones, at 💸 Credits — pwedeng sayo na ‘yan!

Juankada, ‘wag nang magpahuli — sumali na sa #SupresaniJuan at baka ikaw na ang next masurpresa! 😍

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",10,"10/20/2025 20:30",N/A,https://www.facebook.com/reel/1842226239715055/,1,0,Videos,,,,,Lifetime,29802,720,436,167,117,206,205,1,,0.01,31462,,,55259.188,1.941,0
122162397572762707,61572881214141,Juan365,"Laugh, play, and feel the thrill with JokerAce! 🃏
Our Game of the Day na siguradong magpapa-good vibes sa’yo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan","Laugh, play, and feel the thrill with JokerAce! 🃏
Our Game of the Day na siguradong magpapa-good vibes sa’yo!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",11,"10/20/2025 17:00",N/A,https://www.facebook.com/reel/685907897465464/,1,0,Videos,,,,,Lifetime,9044,463,296,116,51,167,167,,,0.01,9682,,,31291.362,3.914,0
122162320580762707,61572881214141,Juan365,"Ganito rin ba kayo Juankada? 😅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/20/2025 07:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0egrwJptJqamMZu8D5LSvciiuo1EMx3nmL9Jjy3Bc4s6GpG5thL27JSL5uSAoTDgpl,0,0,Photos,,,,,Lifetime,15897,323,210,72,41,338,222,77,39,0.19,27789,2,2,,,
122162289890762707,61572881214141,Juan365,"San ka mas na-eexcite, Juankada? 😍
React now and let’s see kung saan ka!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/20/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02M7patWZ6nxKP447aJHKf3d4o19vdmSRXmW4wXbrSvm5kJMrKNgg3G1kJjeDuV4kCl,0,0,Photos,,,,,Lifetime,19614,830,440,310,80,663,566,,97,0.41,34704,2,4,,,
122162277542762707,61572881214141,Juan365,"Juan365 updated his status.",,0,"10/20/2025 01:03",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02S77qwNr63PbDev1UFnzUmTt3YY6qpofeNV6QpoeXHdasm35feiW6z5S1T3M2Lcwil,0,0,Text,,,,,Lifetime,6515,233,170,29,34,307,307,,,0,4,,,,,
122162271296762707,61572881214141,Juan365,"Start your week right, Juankada! 💪
Play smart and stay in control.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/20/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Yp1waJMhQ612BuhqjepihEajtuYaTBftTjsfrQ7B8jNK11Db9wKoVkP4Fypug7ebl,0,0,Photos,,,,,Lifetime,13892,440,251,125,64,478,303,114,61,0.29,24921,1,4,,,
122162254748762707,61572881214141,Juan365,"Quick game muna, Juankada! Comment mo agad kung alam mo yung sagot!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #GforEveryJuan",,0,"10/19/2025 21:30",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0MJdkh2p3yGLAMZTdq8dYRQrTf4UfteqMC3Fx8FqLPxxWa84qpK191iDu5c9xDrGsl,0,0,Photos,,,,,Lifetime,14087,774,336,365,73,697,621,1,75,0.27,25065,3,3,,,
122162223740762707,61572881214141,Juan365,"‘Wag sayangin ang swerte — claim your cashback ngayon!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #GforEveryJuan",,0,"10/19/2025 17:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02pcBPtVZyuB4opN8Dfd4N3snD3txXZVnpQbVUcwNXkNf1Q4eFBPd2f6bs85t4TK76l,0,0,Photos,,,,,Lifetime,18763,554,341,159,54,1197,469,609,119,0.39,32943,3,6,,,
122162158682762707,61572881214141,Juan365,"Safe, legit, at madali lang — bind your number, follow, download, KYC, done!
Comment mo nga “Legit si Juan!” kung naka-claim ka na!

Download the Juan365 app now!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Safe, legit, at madali lang — bind your number, follow, download, KYC, done!
Comment mo nga “Legit si Juan!” kung naka-claim ka na!

Download the Juan365 app now!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",26,"10/19/2025 07:01",mixed,https://www.facebook.com/reel/1584322879601237/,1,0,Videos,,,,,Lifetime,11518,528,310,134,84,126,125,1,,0.01,12396,,,46860.574,4.289,0
122162126300762707,61572881214141,Juan365,"Laro lang ‘pag may time. Pero work, family, at tulog — ‘wag kalimutan.

⚖️ Panalo ang buhay na may balance.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"10/19/2025 03:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02u33QFAhuRe3vapePHzkmUZd3Ymo8dDQWvwTbQeNUjM1RvKAEA4sFcwGnbQsB5MKZl,0,0,Photos,,,,,Lifetime,27732,630,379,186,65,882,625,50,207,0.65,51101,4,4,,,
122162100350762707,61572881214141,Juan365,"Sugar rush meets super spins!
Sweet Bonanza 1000 is here to satisfy your panalo cravings.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Sugar rush meets super spins!
Sweet Bonanza 1000 is here to satisfy your panalo cravings.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",9,"10/19/2025 00:00",N/A,https://www.facebook.com/reel/1330462715127607/,1,0,Videos,,,,,Lifetime,12843,506,347,95,64,324,235,89,,0.01,16510,,,48820.58,3.706,0
122162072294762707,61572881214141,Juan365,"Hindi pa tapos ang surpresa — tuloy-tuloy pa rin ang papremyo ni Juan! 😍

📱⌚🎧💸
Kung gusto mong masurpresa rin, alam mo na ang gagawin —
Join now, Juankada!

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan","Hindi pa tapos ang surpresa — tuloy-tuloy pa rin ang papremyo ni Juan! 😍

📱⌚🎧💸
Kung gusto mong masurpresa rin, alam mo na ang gagawin —
Join now, Juankada!

🔗 For full details and updates:
👉 Visit: Juan365 Official Facebook Page https://www.facebook.com/share/1Bch1PXSNP/?mibextid=wwXIfr
👉 Watch here: Juan365 Live Streaming Page
https://www.facebook.com/juan365livestream

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #SurpresaNiJuan",30,"10/18/2025 20:30",uploaded,https://www.facebook.com/reel/1404433661249809/,1,0,Videos,,,,,Lifetime,8453,704,479,110,115,208,207,1,,0.01,9611,,,44363.492,5.343,0
122162041514762707,61572881214141,Juan365,"Imagine mo... ikaw ‘yung nanalo. 😍

Ano’ng unang papasok sa isip mo?
Describe your feeling — baka mamanifest mo din 'to!  💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Imagine mo... ikaw ‘yung nanalo. 😍

Ano’ng unang papasok sa isip mo?
Describe your feeling — baka mamanifest mo din 'to!  💫

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/18/2025 17:01",N/A,https://www.facebook.com/reel/1594644331366666/,1,0,Videos,,,,,Lifetime,25364,645,386,196,63,408,275,133,,0.01,27514,,,60987.816,2.537,0
122161993916762707,61572881214141,Juan365,"Congratulations Emma Marie Tiglao for winning Miss Grand International 2025! 👑

Grabe! Pinatunayan mo na bida talaga ang ganda at galing ng Pinay! 🌟
We’re so proud of you, Queen!

#Juan365 #Juan365PH #AllinJuanSaSaya #Juankada #MissGrandInternational2025",,0,"10/18/2025 10:28",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0JsCyxaRujRb4U3C59iPFsWDosWLRWoZGQqi1T4LamN17RRSrfYEQx2ELnaSL5HU5l,0,0,Photos,,,,,Lifetime,21718,379,283,59,37,300,200,20,80,0.35,34309,,1,,,
122161960568762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"10/18/2025 07:01",N/A,https://www.facebook.com/reel/1378575140296915/,1,0,Videos,,,,,Lifetime,13634,538,431,83,24,261,260,1,,0.01,15557,,,46532.819,3.619,0
122161949186762707,61572881214141,Juan365,"JUAN365 CARES | KwentuJuan Tayo | KULANG Full Episode 2

#juan365cares #JuanKada #kwentujuantayo #kuyaroque",,0,"10/18/2025 05:27",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0eUrBCXs6igehYXycc5WjupoVHcfKEzPyPmS7Lz9NTPJb6orMiKD8Z6psQaZQNrbCl,0,1,Videos,,,,,Lifetime,4451,149,123,26,0,39,38,1,,0,,,,,,
