"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Negative feedback from users: Hide all","Negative feedback from users: Hide","Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Approximate content monetization earnings","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)"
122167469120762707,61572881214141,Juan365,"Ahtisa Manalo finishes as 3rd Runner-Up! 🇵🇭💫
Congratulations, Queen! Thank you for bringing pride to the Philippines and owning the global stage with grace. 👑❤️
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #The74thMissUniverse",,0,"11/20/2025 22:55",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02kDiiX3PzxahmJ6KPRF9A6NaHfBTzcjf4hwDhSV4sabGYNtqEDxPC3fECF7kSxCFMl,0,1,Photos,,,,,Lifetime,57013,33615,403,301,64,38,7,,644,468,176,,,0,,,
122167476470762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",11,"11/21/2025 00:10",N/A,https://www.facebook.com/reel/1917232169144345/,0,0,Videos,,,,,Lifetime,22510,21205,852,564,187,101,,,899,871,,28,,0.02,73842.221,3.985,0
122167478864762707,61572881214141,Juan365,,,0,"11/21/2025 00:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid029KqaPCecQuactX8sVCx5buNYz2x31LwkF71qbL2rYEgiVp2E3rpCh7eLWzZNgJWQl,0,1,Live,,,,,Lifetime,,6167,245,190,55,0,,,416,416,,,,0,,,
122167502900762707,61572881214141,Juan365,"Crack the code, Juankada! 🔎 Ano kayang game ang tinutukoy?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/21/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02WkDJbz9sPGq7a3HZqfSwFwBsmvVZh4H8iw4Z7cjgts1Jvpb4zxXarR7HeatRK6cil,0,0,Photos,,,,,Lifetime,36077,21052,849,369,347,133,5,4,1104,944,140,20,,0.33,,,
122167572860762707,61572881214141,Juan365,"Juankada, sagot-sagot muna! Ano ang source ng happiness mo? 😄

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/21/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02vZ4jMHP9rE2kUh7ekiva9D3qXjwnMznY6MnwMtDApfVkXDpNkBs6dNNDy9CWm5UAl,0,0,Photos,,,,,Lifetime,39452,22456,926,392,448,86,7,4,1099,915,133,51,,0.37,,,
122167591364762707,61572881214141,Juan365,"Ready na ba ang OOTD at dance moves mo sa Christmas Party?

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/21/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Ba8KYCwuPcGQjrAXWRTQTM3KD4w4b8MfSA1zs4E5tm9fzEYbrTFeqsdaDQPqYYnQl,0,0,Photos,,,,,Lifetime,21238,12078,468,264,140,64,2,,392,264,77,51,,0.2,,,
122167608524762707,61572881214141,Juan365,"Don't miss out on the fun—join JuanSportss and share this post!

 #Juan365PH #AllInJuanSaSayaa #JuanKada #JuanSports",,0,"11/21/2025 23:19",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02QJPMq24Djb7w5uZYwB4nWePEYixjqyHyPJHj5VgDZ4k2Y5QrecKzPaT4unY9ZhPtl,0,1,Photos,,,,,Lifetime,43664,26557,155,117,13,25,,1,302,189,113,,,0,,,
122167612760762707,61572881214141,Juan365,"Choose your happiness!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0zuKMqshZKRrmDvXKhPTqZasFQZXRTzugD3N4Z3jArUPRCV5VdFnGySU2CTT1jvdl,0,0,Photos,,,,,Lifetime,81854,43070,1441,628,646,167,5,6,2673,2143,472,58,,0.2,,,
122167613804762707,61572881214141,Juan365,,,0,"11/22/2025 00:07",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02NSVBcnNtWGyZbqQUjEmkzqWK4NpsQgq4ceXWhqLeGdwLVnFMXbg1Y3BkK7QXfZSil,0,1,Live,,,,,Lifetime,,9152,307,237,70,0,,,681,681,,,,0,,,
122167725386762707,61572881214141,Juan365,"Ready ka na ba? Baka ikaw ang tamaan ng swerte today! ⚡

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Gg5uUDNyqepQP51zCH9iMZzevEMugVa2X5v8Z5pkQbdFYXxmZw2qKm79cbEFP5vRl,0,0,Photos,,,,,Lifetime,51470,27641,1151,584,379,188,8,4,2043,1299,292,452,,0.48,,,
122167735892762707,61572881214141,Juan365,"Kilalanin natin si Tatay Leo, ang isa nating beneficiary ng Juan365 Cares na nakipag-KwentuJuan sa atin. 
Tunghayan natin ang kwentong-laban niya at sama-sama nating subaybayan ang kanyang istorya. 🙏

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 17:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Yzq2UN5PJi7cXbTpcXEWJGmBZb5CvwJxdieLfzvzx9gYPoppASSvdPqBSNtrVLmrl,0,1,Videos,,,,,Lifetime,,4754,191,146,45,0,,,70,69,,1,,0,,,
122167750724762707,61572881214141,Juan365,"Make me whole naman oh 😩👉👈
Baka ikaw lang ang makakabuo sa’kin, Juankada.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/22/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0WRRtEMEo8vXyqjwGHdmxgJ8VL6geG1XvYmxwACynrehNvHdvns23DHzxZTSq44QAl,0,0,Photos,,,,,Lifetime,83516,44554,1501,746,604,151,12,5,2860,2392,464,4,,0.73,,,
122167767872762707,61572881214141,Juan365,"Don’t miss a beat! Follow JuanSports for epic sports action, hype moments, and all the latest updates!

 #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/22/2025 22:27",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0VsDGsKxBRsnVHyLfqZbDiJ1kEogYLnaxVZnDBQ4ZstdeK7MjQLJhZA252vM73ATwl,0,1,Photos,,,,,Lifetime,39678,22845,206,139,47,20,1,,369,272,97,,,0,,,
122167778042762707,61572881214141,Juan365,"Counting days till 13th month be like… ⏰💵

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/23/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02Wuw2EngiApxLa5ZyPti2NzUeU7x6W8H6WL33q2K1AARsTbEtWNQ1R4hcAqHUf4XEl,0,0,Photos,,,,,Lifetime,66345,36734,1135,543,375,217,5,1,1628,1260,306,62,,0.6,,,
122167781072762707,61572881214141,Juan365,,,0,"11/23/2025 00:23",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid023FrX3En67jKkKj3Gg7kmvEFfx5J1Tj8qLyqpJSPCho1AzahKPZ3uGxVGRMXqtW5Nl,0,1,Live,,,,,Lifetime,,8116,251,219,32,0,,,581,581,,,,0,,,
122167793528762707,61572881214141,Juan365,"Meet our newest Juankada — Criselda Alvarez!  Get ready for surprises, fun, and all-in Juan excitement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Meet our newest Juankada — @[100057152002418:2048:Criselda Alvarez]!  Get ready for surprises, fun, and all-in Juan excitement!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",19,"11/23/2025 02:01",N/A,https://www.facebook.com/reel/743688911323179/,1,0,Videos,,,,,Lifetime,41239,53836,1478,1107,197,174,,,780,780,,,,0.03,622145.523,9.918,0
122167879526762707,61572881214141,Juan365,"Claim mo na, Juankada — hindi ‘to paasa.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Claim mo na, Juankada — hindi ‘to paasa.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/23/2025 16:00",N/A,https://www.facebook.com/reel/1777555179570591/,1,0,Videos,,,,,Lifetime,24228,20990,704,383,219,102,,,347,347,,,,0.01,55611.332,2.601,0
122167928486762707,61572881214141,Juan365,"Congratulations, Juankada Michael! 📱✨ Our Supresa ni Juan iPhone 17 winner! Sumali na rin kayo — Malay mo, ikaw na ang next winner! Dahil sa Juan365, All in Juan sa saya! 

Check the comment section Juankada! 🤭

#Juan365 #AllInJuanSaSaya  #SurpresaNiJuan",,0,"11/23/2025 19:03",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid029JCZeAKzVCEZ8FMa3r8zUVrM2KS3ufXYyRVDbxXtmJVUZZ9ngYqHZd16xxL4gCCXl,0,0,Text,,,,,Lifetime,,8153,312,225,87,0,,,647,647,,,,0,,,
122167933352762707,61572881214141,Juan365,"Catch the dragon! 🐉 Play Fortune Dragon now and grab all the fun waiting for you, Juankada!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/23/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0qBvfmsQJWwXyWBC81WMXhPP6o88dughtcLMji5YPCLDB8E8FW9wiDHfkxNg9v42gl,0,0,Photos,,,,,Lifetime,39750,20745,775,342,233,200,1,2,1005,827,136,42,,0.38,,,
122167966982762707,61572881214141,Juan365,,,0,"11/23/2025 23:53",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid01QB3dPsNLVtvEumSm2GKcR7dBQU8EDxFEs8tpC4Lx5eehk5NvYz9AZ9ZNTyrr3T6l,0,1,Live,,,,,Lifetime,,9397,307,228,79,0,,,1270,1270,,,,0,,,
122167967582762707,61572881214141,Juan365,"Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Congratulations sa 10 lucky Juankada! Enjoy your 100 FREE Juan365 Credits!

Follow Juan365 para updated ka sa mga susunod na ganap!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/24/2025 00:00",N/A,https://www.facebook.com/reel/1166657278390416/,1,0,Videos,,,,,Lifetime,24173,20607,818,545,190,83,,,558,558,,,,0.01,73446.146,3.67,0
122167997180762707,61572881214141,Juan365,"It’s official! 🤝 Welcome to the Juan365 fam, Criselda Alvarez!
All set and ready with our newest ambassador — let’s make every play legendary!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #CriseldaAlvarez","It’s official! 🤝 Welcome to the Juan365 fam, @[100057152002418:2048:Criselda Alvarez]!
All set and ready with our newest ambassador — let’s make every play legendary!

#Juan365  #Juan365PH  #AllInJuanSaSaya  #JuanKada  #CriseldaAlvarez",62,"11/24/2025 02:11",mixed,https://www.facebook.com/reel/819915094014124/,1,0,Videos,,,,,Lifetime,320972,283890,3146,2710,221,215,,,2438,2259,,102,77,0.37,3085099.066,10.06,0
122168096294762707,61572881214141,Juan365,"Sama ka na sa saya – kasi dito sa Juan365 pwedeng ibang level ang swerte mo!
Ready ka na? Join us now!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/24/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02BTTsid1VKqsCc7hCZa4aE6ZNGvPDi1PZM5ZaWhLpnZaFEtB5G9PUUAQMiRowPfKMl,0,0,Photos,,,,,Lifetime,20611,11410,481,253,145,83,,3,420,332,64,24,,0.19,,,
122168141114762707,61572881214141,Juan365,"Manifesting hard… sana all may iPhone 17 Pro Max.

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/24/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0MU8oZRqLuGMcAkh8LiNEzQj1wJz6fFCy1JTzjhhz1zwgSX9q7J5x6p3M2daF4K5ql,0,0,Photos,,,,,Lifetime,70622,39752,1697,778,618,301,2,2,1680,1391,260,29,,0.65,,,
122168164760762707,61572881214141,Juan365,,,0,"11/24/2025 23:35",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid022yoNLDC7oriVkCVGpcJwrZCcPtKykqu8GLmoEwnoCkivyVwkhmFLW2JUNkSa843Wl,0,1,Live,,,,,Lifetime,,8602,229,177,52,0,,,692,692,,,,0,,,
122168166704762707,61572881214141,Juan365,"Level up your playtime! Try these 759 Gaming faves, Juankada—dito lang sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","Level up your playtime! Try these 759 Gaming faves, Juankada—dito lang sa Juan365!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",10,"11/25/2025 00:00",N/A,https://www.facebook.com/reel/1918814288981976/,1,0,Videos,,,,,Lifetime,17542,10733,481,276,132,73,,,747,320,,427,,0.02,58547.975,4.167,0
122168183678762707,61572881214141,Juan365,"Join the hype with JuanSports!
From epic games to all the latest sports news, follow us today! 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/25/2025 02:22",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid032gesCQSSTbdoSjwkbPoyGgvk9wZTLKFZ7yAAgqvijFWobowikJ75syRAPfYZmTb3l,0,1,Photos,,,,,Lifetime,37853,21315,196,129,53,14,3,1,416,329,87,,,0,,,
122168193248762707,61572881214141,Juan365,"A super bonggang Surpresa ni Juan is on the way! Maagang pamasko is here, with our Newest Juankada Criselda Alvarez! Celebrate the season with Juan365 — All in Juan sa Saya!

Click here for the Full Mechanics: https://www.facebook.com/share/r/1Bpt4t2Twg/
  
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada","A super bonggang Surpresa ni Juan is on the way! Maagang pamasko is here, with our Newest Juankada @[100057152002418:2048:Criselda Alvarez]! Celebrate the season with Juan365 — All in Juan sa Saya!

Click here for the Full Mechanics: https://www.facebook.com/share/r/1Bpt4t2Twg/
  
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",47,"11/25/2025 04:00",N/A,https://www.facebook.com/reel/767772532983788/,1,0,Videos,,,,,Lifetime,384266,193850,52290,41016,7904,3370,,,659,658,,1,,4.4,4396879.882,13.905,0
122168264420762707,61572881214141,Juan365,"Safe, legit, at all-in fun! Yan ang Juan365 vibes mo, Juankada — game na game ka sa saya, worry-free pa!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/25/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid034PAH3ya41Y5pk8RiXAhvtaGaB9nhRm8gehq7A3nFhQVfhMp9QfBpT7MSiFhR9yW5l,0,0,Photos,,,,,Lifetime,30837,17005,675,294,173,208,4,1,706,477,139,90,,0.31,,,
122168300204762707,61572881214141,Juan365,"Comment lang, may chance ka nang manalo ng extra rewards!

Paano sumali?
1️⃣ I-comment ang User ID mo + sagot sa tanong na: “Bakit ikaw ang deserve maging Lucky Juankada Commenter?”
2️⃣ Like and follow our official Facebook Page (Juan365)
3️⃣ I-share mo ’tong post

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/25/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02vLPxwmqJA6Rc4vP4RbKSwA6cj6K1Zb1fedMATzwV7EQEfuLwMGSa9QqsRQ6ypKKUl,0,0,Photos,,,,,Lifetime,45219,24913,1285,597,454,234,,4,1426,1181,245,,,0.44,,,
122168321150762707,61572881214141,Juan365,,,0,"11/25/2025 23:45",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02CTtgxHS1quKK7ro33Ue4QZH3w5Vp8Yxpmf6xUeTsgBfXfoq53aG1U96A16MRAW8ql,0,1,Live,,,,,Lifetime,,6841,197,164,33,0,,,655,655,,,,0,,,
122168322740762707,61572881214141,Juan365,"Your All in Juan Gaming Destination — one stop, all fun!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 00:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0S4ptNLtyydxLBwEwdqMpCqQedhBZbaSmFp8FEmK3ecZ29LZSic3gfvqjMsZpQX83l,0,0,Photos,,,,,Lifetime,32507,18209,505,336,125,44,7,1,643,521,122,,,0.32,,,
122168336366762707,61572881214141,Juan365,"Join the hype with JuanSports! Kung saan lahat ng sports all in Juan!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports",,0,"11/26/2025 01:43",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0LL4cxpDhEeSbcAShe9gaaydCwVM6BaXiNWpQD7qCp2FRhbSFoEqK2DdePCRfhiiGl,0,1,Photos,,,,,Lifetime,17447,10525,170,134,24,12,3,,126,67,16,43,,0,,,
122168352764762707,61572881214141,Juan365,"Oo heto na—kumapit ka, Juankada…

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 04:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02QZtqd2sKQPbzxmzAzvPS3Sapdu22UVk8UEgFiXARtK31WCQNTEu8njtLPcjzGqFzl,0,0,Photos,,,,,Lifetime,42673,24282,851,462,266,123,3,2,831,679,138,14,,0.43,,,
122168418116762707,61572881214141,Juan365,"Dalhin mo ang all-in Juan vibes saan ka man! Download the app na!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 16:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02sY149eBXWjXWkvMvP6ebDKpC134PyJPEd272L1H2uw6eeLTM76mcPVJF8exsvUkQl,0,0,Photos,,,,,Lifetime,28086,13330,525,318,108,99,,2,455,245,136,74,,0.22,,,
122168440058762707,61572881214141,Juan365,"Oras na para maging part ng next big surprise!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0PvDab6k8hyP3fBzf6yvLigKdMYbwWjMTZXCyXcAqVACH5D9KmxxjFT9N66bjXeZAl,0,0,Photos,,,,,Lifetime,37939,21415,1003,477,461,65,1,1,1136,979,157,,,0.08,,,
122168459450762707,61572881214141,Juan365,"Congratulations, Juankada Loisa Andalio-Alonte! 🧡💍

Isang bagong kabanata na puno ng pagmamahal at Juan-derful moments ang naghihintay ✨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/26/2025 23:34",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid031qwo2nBrZqvaARsDhpJqJ1KWXgoW7g82io8iv6uPEvENfxzyAGz11WMecsgU6qSAl,0,0,Photos,,,,,Lifetime,111128,63773,1443,1046,278,119,4,,2381,1792,397,192,,1.06,,,
122168484860762707,61572881214141,Juan365,"Mag-register na at simulan ang saya kasama ang Juankada! 🎮 Enjoy the game, pero tandaan, always play responsibly! ✅

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/27/2025 02:52",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0Y7AxQW5zBvyVMEPQTfaPm7CQW7RT3aUqALrk1xZzN2oBTEJHdE2TmPkrE49GhjDvl,0,0,Photos,,,,,Lifetime,42760,27286,593,326,186,81,3,,597,472,123,2,,0.32,,,
122168576612762707,61572881214141,Juan365,"Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada","Huwag palampasin ang excitement! 
Register na sa Juan365 at experience the thrill!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH  #AllInJuanSaSaya  #JuanKada",11,"11/27/2025 16:00",N/A,https://www.facebook.com/reel/3315997925221236/,1,0,Videos,,,,,Lifetime,11205,7738,586,345,161,80,,,244,244,,,,0.02,41025.615,4.629,0
122168602868762707,61572881214141,Juan365,"4 Fridays left, Juankada! Pero si Juan, wala nang hintayan — puro pa-surpresa agad!

How To Join:
1️⃣ Like & Follow JuanSports  ( https://www.facebook.com/JuanSportsOfficial )
2️⃣ Share this post ( https://www.facebook.com/share/p/17DN8Ma54a/ ) and mention Juan365  and JuanSports as your caption and don’t forget to use #Juan365  #AllInJuanSaSaya 
3️⃣ Comment your Juan365 User ID below at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/27/2025 20:00",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid033aXabSJHbX9QaFJpVez9YUU73zgUBvnvXGhb28ZznrqDfAfEqVGaTUAnndjmov89l,0,0,Photos,,,,,Lifetime,92866,57759,1340,802,326,212,3,,1213,1009,197,7,,1.35,,,
122168633702762707,61572881214141,Juan365,"JUANKADA 1 WEEK NA LANG!🚨

Kung hindi ka pa nakakasali, don’t worry — hindi pa huli! Kaya tara na, join na at maging parte ng surpresa!

Ano ang gusto mong mapanalunan? Comment in the comment section.

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2","JUANKADA 1 WEEK NA LANG!🚨

Kung hindi ka pa nakakasali, don’t worry — hindi pa huli! Kaya tara na, join na at maging parte ng surpresa!

Ano ang gusto mong mapanalunan? Comment in the comment section.

#Juan365PH #AllInJuanSaSaya #JuanKada #SurpresaniJuanVer2",8,"11/28/2025 00:00",N/A,https://www.facebook.com/reel/714314687940518/,0,0,Videos,,,,,Lifetime,8680,8229,846,455,235,156,,,263,252,,11,,0,45679.439,5.138,0
122168640176762707,61572881214141,Juan365,,,0,"11/28/2025 00:57",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0xweu2vgRDrC12MEyuy8g9bgmgRKAD3i4SZtzxXTA2dem5sA2jZpTyr8uYRTQe4xJl,0,1,Live,,,,,Lifetime,,6518,214,187,27,0,,,461,460,,1,,0,,,
122168651204762707,61572881214141,Juan365,"Juankada, dito tayo! Kung saya ang usapan, All in Juan tayo d’yan!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 02:45",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid02VmkXhCxPRHkg4qXRtAbBZ8PNBWX9cHkAE4phgur4ZoFZ2QVgrCkLa5N8bw85SZSFl,0,0,Photos,,,,,Lifetime,47541,26376,715,449,182,84,6,1,932,778,153,1,,0.51,,,
122168667122762707,61572881214141,Juan365,"Comment your wins and flex your Juankada luck!

Huwag pahuli—join the fun with Juan! Message us to guide you, Juankada 🧑‍🌾🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"11/28/2025 05:01",N/A,https://www.facebook.com/Juan365officialpage/posts/pfbid0GGw7nUGvTXPEN2sGQKrhAnuXGZ6ZoBBwtqhnw8Uz92svUsDZW55fPRfvCLDHZviQl,0,0,Photos,,,,,Lifetime,31518,17529,846,358,216,272,1,,886,745,71,70,,0.33,,,
